route,method,class,module,permission,record_scope,field_scope,billing_write,audit
api/sales/quotations/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/quotations/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/scan-expired/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/reports/[key]/route.ts,GET,WORKSPACE_MODULE,sales,sales.reports.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/returns/[id]/decide/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.approve,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/returns/[id]/receive/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/settings/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/settings/route.ts,PUT,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/search/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/access/options/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.usersView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/ai-governance/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformAiManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/ai-governance/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformAiManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/audit/[id]/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.auditView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/audit/actors/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.auditView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/audit/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.auditView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/automations/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformWorkflowsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/automations/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformWorkflowsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/automations/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformWorkflowsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/automations/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformWorkflowsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/automations/runs/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformWorkflowsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/branches/[id]/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.branchManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/branches/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.branchManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/branches/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.branchManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/companies/[id]/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.companyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/companies/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.companyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/companies/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.companyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/feature-configuration/cancel/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformConfigurationManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/feature-configuration/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformConfigurationManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/feature-configuration/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformConfigurationManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/api-keys/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/developer-apps/[id]/keys/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/developer-apps/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/developer-apps/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/developer-apps/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/developer-apps/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/inbound-mail/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/inbound-mail/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/inbound-mail/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/oauth/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/oauth/callback/[provider]/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/integrations/oauth/connect/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/oauth/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/integrations/webhook-deliveries/[id]/redeliver/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/webhooks/[id]/deliveries/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/integrations/webhooks/[id]/rotate-secret/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/webhooks/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/webhooks/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/integrations/webhooks/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.integrationsManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/modules/[key]/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.modulesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/modules/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.modulesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/notification-preferences/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/notification-preferences/route.ts,PUT,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/numbering/advance/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.numberingManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/numbering/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.numberingManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/numbering/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.numberingManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/organization/profile/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/organization/profile/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.organizationManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/organization/security/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/organization/security/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformSecurityManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/roles/[id]/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/roles/[id]/route.ts,DELETE,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/roles/permissions/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/settings/roles/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/roles/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/sessions/[id]/route.ts,DELETE,SELF_SERVICE,,n/a,the caller's own account; user + organisation context from the session,,no,n/a
api/settings/sessions/route.ts,GET,SELF_SERVICE,,n/a,the caller's own account; user + organisation context from the session,,no,n/a
api/settings/sessions/route.ts,DELETE,SELF_SERVICE,,n/a,the caller's own account; user + organisation context from the session,,no,n/a
api/settings/users/[id]/access/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.usersManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/users/[id]/roles/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.rolesAssign,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/users/[id]/status/route.ts,PUT,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.usersManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/settings/users/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.usersView,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/support/actions/[action]/route.ts,POST,WORKSPACE_MODULE,support,support.view (helper default; route may narrow),active company; own tickets for portal self-service,private_notes_and_attachments: support.sensitive.view,yes,denials logged
api/support/attachments/[id]/download/route.ts,GET,WORKSPACE_MODULE,support,support.view,active company; own tickets for portal self-service,private_notes_and_attachments: support.sensitive.view,no,denials logged
api/support/tickets/[ticketId]/attachments/route.ts,POST,WORKSPACE_MODULE,support,support.view,active company; own tickets for portal self-service,private_notes_and_attachments: support.sensitive.view,yes,denials logged
api/support/view/[kind]/route.ts,GET,WORKSPACE_MODULE,support,support.view (helper default; route may narrow),active company; own tickets for portal self-service,private_notes_and_attachments: support.sensitive.view,no,denials logged
api/test-support/email-capture/route.ts,GET,TEST_SUPPORT,,n/a,Returns 404 unless NODE_ENV is not production AND AUTH_EMAIL_CAPTURE_ENABLED is set; production configuration validation forbids the flag.,,no,n/a
api/test-support/email-capture/route.ts,POST,TEST_SUPPORT,,n/a,Returns 404 unless NODE_ENV is not production AND AUTH_EMAIL_CAPTURE_ENABLED is set; production configuration validation forbids the flag.,,no,n/a
api/v1/platform/context/route.ts,GET,API_KEY,,platform.context.read,hashed API key + key scopes + organisation context,,no,n/a
api/workspace/companies/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/workspace/context/route.ts,PATCH,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
