contract_id,feature_id,requirement_id,module,capability,current_route,target_route,backend_endpoint,http_method,domain_command,permission,record_scope,field_scope,request_contract,response_contract,query_parameters,mutation_parameters,lifecycle_rules,validation_behavior,concurrency_behavior,audit_behavior,approval_behavior,offline_behavior,mobile_behavior,cross_module_behavior,existing_e2e_evidence,target_screen,target_component,migration_status,notes
FC-0296,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/public/chat/[token],/api/crm/lead-acquisition/public/chat/[token],/api/crm/lead-acquisition/public/chat/[token],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/public/chat/[token]/route.ts; kind=API_ROUTE
FC-0297,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/public/email/[token],/api/crm/lead-acquisition/public/email/[token],/api/crm/lead-acquisition/public/email/[token],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/public/email/[token]/route.ts; kind=API_ROUTE
FC-0298,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/public/forms/[key],/api/crm/lead-acquisition/public/forms/[key],/api/crm/lead-acquisition/public/forms/[key],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/public/forms/[key]/route.ts; kind=API_ROUTE
FC-0299,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/readiness,/api/crm/lead-acquisition/readiness,/api/crm/lead-acquisition/readiness,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/readiness/route.ts; kind=API_ROUTE
FC-0300,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/webhooks/[provider],/api/crm/lead-acquisition/webhooks/[provider],/api/crm/lead-acquisition/webhooks/[provider],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/webhooks/[provider]/route.ts; kind=API_ROUTE
FC-0301,TBD,TBD,CRM,TBD,/api/crm/lead-intelligence/dashboard,/api/crm/lead-intelligence/dashboard,/api/crm/lead-intelligence/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-intelligence/dashboard/route.ts; kind=API_ROUTE
FC-0302,TBD,TBD,CRM,TBD,/api/crm/lead-intelligence/events,/api/crm/lead-intelligence/events,/api/crm/lead-intelligence/events,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-intelligence/events/route.ts; kind=API_ROUTE
FC-0303,TBD,TBD,CRM,TBD,/api/crm/lead-intelligence/nurture,/api/crm/lead-intelligence/nurture,/api/crm/lead-intelligence/nurture,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-intelligence/nurture/route.ts; kind=API_ROUTE
FC-0304,TBD,TBD,CRM,TBD,/api/crm/lead-intelligence/readiness,/api/crm/lead-intelligence/readiness,/api/crm/lead-intelligence/readiness,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-intelligence/readiness/route.ts; kind=API_ROUTE
FC-0305,TBD,TBD,CRM,TBD,/api/crm/lead-intelligence/sla,/api/crm/lead-intelligence/sla,/api/crm/lead-intelligence/sla,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-intelligence/sla/route.ts; kind=API_ROUTE
FC-0306,TBD,TBD,CRM,TBD,/api/crm/lead-score-recalc-jobs/[id],/api/crm/lead-score-recalc-jobs/[id],/api/crm/lead-score-recalc-jobs/[id],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-score-recalc-jobs/[id]/route.ts; kind=API_ROUTE
FC-0307,TBD,TBD,CRM,TBD,/api/crm/lead-scoring-models/[id]/activate,/api/crm/lead-scoring-models/[id]/activate,/api/crm/lead-scoring-models/[id]/activate,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-scoring-models/[id]/activate/route.ts; kind=API_ROUTE
FC-0308,TBD,TBD,CRM,TBD,/api/crm/lead-scoring-models/[id],/api/crm/lead-scoring-models/[id],/api/crm/lead-scoring-models/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-scoring-models/[id]/route.ts; kind=API_ROUTE
FC-0309,TBD,TBD,CRM,TBD,/api/crm/lead-scoring-models/[id]/rules/[ruleId],/api/crm/lead-scoring-models/[id]/rules/[ruleId],/api/crm/lead-scoring-models/[id]/rules/[ruleId],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-scoring-models/[id]/rules/[ruleId]/route.ts; kind=API_ROUTE
FC-0310,TBD,TBD,CRM,TBD,/api/crm/lead-scoring-models/[id]/rules,/api/crm/lead-scoring-models/[id]/rules,/api/crm/lead-scoring-models/[id]/rules,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-scoring-models/[id]/rules/route.ts; kind=API_ROUTE
FC-0311,TBD,TBD,CRM,TBD,/api/crm/lead-scoring-models,/api/crm/lead-scoring-models,/api/crm/lead-scoring-models,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-scoring-models/route.ts; kind=API_ROUTE
FC-0312,TBD,TBD,CRM,TBD,/api/crm/lead-sources/[id],/api/crm/lead-sources/[id],/api/crm/lead-sources/[id],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-sources/[id]/route.ts; kind=API_ROUTE
FC-0313,TBD,TBD,CRM,TBD,/api/crm/lead-sources,/api/crm/lead-sources,/api/crm/lead-sources,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-sources/route.ts; kind=API_ROUTE
FC-0314,TBD,TBD,CRM,TBD,/api/crm/lead-stages/[id],/api/crm/lead-stages/[id],/api/crm/lead-stages/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/[id]/route.ts; kind=API_ROUTE
FC-0315,TBD,TBD,CRM,TBD,/api/crm/lead-stages/migration-jobs/[id],/api/crm/lead-stages/migration-jobs/[id],/api/crm/lead-stages/migration-jobs/[id],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/migration-jobs/[id]/route.ts; kind=API_ROUTE
FC-0316,TBD,TBD,CRM,TBD,/api/crm/lead-stages,/api/crm/lead-stages,/api/crm/lead-stages,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/route.ts; kind=API_ROUTE
FC-0317,TBD,TBD,CRM,TBD,/api/crm/lead-stages/transition-reasons/[id],/api/crm/lead-stages/transition-reasons/[id],/api/crm/lead-stages/transition-reasons/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/transition-reasons/[id]/route.ts; kind=API_ROUTE
FC-0318,TBD,TBD,CRM,TBD,/api/crm/lead-stages/transition-reasons,/api/crm/lead-stages/transition-reasons,/api/crm/lead-stages/transition-reasons,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/transition-reasons/route.ts; kind=API_ROUTE
FC-0319,TBD,TBD,CRM,TBD,/api/crm/lead-stages/transitions,/api/crm/lead-stages/transitions,/api/crm/lead-stages/transitions,GET;POST;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-stages/transitions/route.ts; kind=API_ROUTE
FC-0320,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/assign,/api/crm/leads/[id]/assign,/api/crm/leads/[id]/assign,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/assign/route.ts; kind=API_ROUTE
FC-0321,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/attachments/[attachmentId],/api/crm/leads/[id]/attachments/[attachmentId],/api/crm/leads/[id]/attachments/[attachmentId],GET;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/attachments/[attachmentId]/route.ts; kind=API_ROUTE
FC-0322,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/attachments/[attachmentId]/versions,/api/crm/leads/[id]/attachments/[attachmentId]/versions,/api/crm/leads/[id]/attachments/[attachmentId]/versions,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/attachments/[attachmentId]/versions/route.ts; kind=API_ROUTE
FC-0323,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/attachments,/api/crm/leads/[id]/attachments,/api/crm/leads/[id]/attachments,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/attachments/route.ts; kind=API_ROUTE
FC-0324,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/convert,/api/crm/leads/[id]/convert,/api/crm/leads/[id]/convert,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/convert/route.ts; kind=API_ROUTE
FC-0325,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/custom-fields,/api/crm/leads/[id]/custom-fields,/api/crm/leads/[id]/custom-fields,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/custom-fields/route.ts; kind=API_ROUTE
FC-0326,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/follow-up,/api/crm/leads/[id]/follow-up,/api/crm/leads/[id]/follow-up,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/follow-up/route.ts; kind=API_ROUTE
FC-0327,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/merge,/api/crm/leads/[id]/merge,/api/crm/leads/[id]/merge,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/merge/route.ts; kind=API_ROUTE
FC-0328,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/notes,/api/crm/leads/[id]/notes,/api/crm/leads/[id]/notes,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/notes/route.ts; kind=API_ROUTE
FC-0329,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/qualification,/api/crm/leads/[id]/qualification,/api/crm/leads/[id]/qualification,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/qualification/route.ts; kind=API_ROUTE
FC-0330,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/score,/api/crm/leads/[id]/score,/api/crm/leads/[id]/score,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/score/route.ts; kind=API_ROUTE
FC-0331,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/stage,/api/crm/leads/[id]/stage,/api/crm/leads/[id]/stage,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/stage/route.ts; kind=API_ROUTE
FC-0332,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/status,/api/crm/leads/[id]/status,/api/crm/leads/[id]/status,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/status/route.ts; kind=API_ROUTE
FC-0333,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/tags,/api/crm/leads/[id]/tags,/api/crm/leads/[id]/tags,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/tags/route.ts; kind=API_ROUTE
FC-0334,TBD,TBD,CRM,TBD,/api/crm/leads/[id]/timeline,/api/crm/leads/[id]/timeline,/api/crm/leads/[id]/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/[id]/timeline/route.ts; kind=API_ROUTE
FC-0335,TBD,TBD,CRM,TBD,/api/crm/leads/assignees,/api/crm/leads/assignees,/api/crm/leads/assignees,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/assignees/route.ts; kind=API_ROUTE
FC-0336,TBD,TBD,CRM,TBD,/api/crm/leads/assignment-policies,/api/crm/leads/assignment-policies,/api/crm/leads/assignment-policies,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/assignment-policies/route.ts; kind=API_ROUTE
FC-0337,TBD,TBD,CRM,TBD,/api/crm/leads/configuration,/api/crm/leads/configuration,/api/crm/leads/configuration,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/configuration/route.ts; kind=API_ROUTE
FC-0338,TBD,TBD,CRM,TBD,/api/crm/leads/duplicates,/api/crm/leads/duplicates,/api/crm/leads/duplicates,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/duplicates/route.ts; kind=API_ROUTE
FC-0339,TBD,TBD,CRM,TBD,/api/crm/leads/operations,/api/crm/leads/operations,/api/crm/leads/operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/operations/route.ts; kind=API_ROUTE
FC-0340,TBD,TBD,CRM,TBD,/api/crm/leads/validate,/api/crm/leads/validate,/api/crm/leads/validate,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/validate/route.ts; kind=API_ROUTE
FC-0341,TBD,TBD,CRM,TBD,/api/crm/leads/views,/api/crm/leads/views,/api/crm/leads/views,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/leads/views/route.ts; kind=API_ROUTE
FC-0342,TBD,TBD,CRM,TBD,/api/crm/meetings/[id]/cancel,/api/crm/meetings/[id]/cancel,/api/crm/meetings/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/meetings/[id]/cancel/route.ts; kind=API_ROUTE
FC-0343,TBD,TBD,CRM,TBD,/api/crm/meetings/[id]/complete,/api/crm/meetings/[id]/complete,/api/crm/meetings/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/meetings/[id]/complete/route.ts; kind=API_ROUTE
FC-0344,TBD,TBD,CRM,TBD,/api/crm/meetings/[id],/api/crm/meetings/[id],/api/crm/meetings/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/meetings/[id]/route.ts; kind=API_ROUTE
FC-0345,TBD,TBD,CRM,TBD,/api/crm/meetings/[id]/start,/api/crm/meetings/[id]/start,/api/crm/meetings/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/meetings/[id]/start/route.ts; kind=API_ROUTE
FC-0346,TBD,TBD,CRM,TBD,/api/crm/meetings,/api/crm/meetings,/api/crm/meetings,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/meetings/route.ts; kind=API_ROUTE
FC-0347,TBD,TBD,CRM,TBD,/api/crm/notes/[noteId],/api/crm/notes/[noteId],/api/crm/notes/[noteId],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/notes/[noteId]/route.ts; kind=API_ROUTE
FC-0348,TBD,TBD,CRM,TBD,/api/crm/notes/[noteId]/versions,/api/crm/notes/[noteId]/versions,/api/crm/notes/[noteId]/versions,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/notes/[noteId]/versions/route.ts; kind=API_ROUTE
FC-0349,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/attachments/[attachmentId],/api/crm/opportunities/[id]/attachments/[attachmentId],/api/crm/opportunities/[id]/attachments/[attachmentId],GET;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/attachments/[attachmentId]/route.ts; kind=API_ROUTE
FC-0350,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/attachments/[attachmentId]/versions,/api/crm/opportunities/[id]/attachments/[attachmentId]/versions,/api/crm/opportunities/[id]/attachments/[attachmentId]/versions,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/attachments/[attachmentId]/versions/route.ts; kind=API_ROUTE
FC-0351,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/attachments,/api/crm/opportunities/[id]/attachments,/api/crm/opportunities/[id]/attachments,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/attachments/route.ts; kind=API_ROUTE
FC-0352,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/competitors/[competitorId],/api/crm/opportunities/[id]/competitors/[competitorId],/api/crm/opportunities/[id]/competitors/[competitorId],DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/competitors/[competitorId]/route.ts; kind=API_ROUTE
FC-0353,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/competitors,/api/crm/opportunities/[id]/competitors,/api/crm/opportunities/[id]/competitors,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/competitors/route.ts; kind=API_ROUTE
FC-0354,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/items/[itemId],/api/crm/opportunities/[id]/items/[itemId],/api/crm/opportunities/[id]/items/[itemId],PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/items/[itemId]/route.ts; kind=API_ROUTE
FC-0355,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/items,/api/crm/opportunities/[id]/items,/api/crm/opportunities/[id]/items,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/items/route.ts; kind=API_ROUTE
FC-0356,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/notes,/api/crm/opportunities/[id]/notes,/api/crm/opportunities/[id]/notes,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/notes/route.ts; kind=API_ROUTE
FC-0357,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/probability,/api/crm/opportunities/[id]/probability,/api/crm/opportunities/[id]/probability,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/probability/route.ts; kind=API_ROUTE
FC-0358,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/stage,/api/crm/opportunities/[id]/stage,/api/crm/opportunities/[id]/stage,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/stage/route.ts; kind=API_ROUTE
FC-0359,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/team/[memberId],/api/crm/opportunities/[id]/team/[memberId],/api/crm/opportunities/[id]/team/[memberId],DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/team/[memberId]/route.ts; kind=API_ROUTE
FC-0360,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/team,/api/crm/opportunities/[id]/team,/api/crm/opportunities/[id]/team,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/team/route.ts; kind=API_ROUTE
