requirement_id,sp_id,requirement_family,enumerated,title,normative_statement,priority,category,dependencies,source_dossier
SP002-SECTION-OBSERVABILITY,SP002,SECTION,FALSE,Observability,"Structured logs/metrics/traces with correlation, diagnostics, alerts and reconciliation support are required for Company and legal-entity structure.",P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-EDGE-CASES,SP002,SECTION,FALSE,Edge Cases,"Cover duplicates, stale references, concurrency, permission changes, partial failures, retries, outages, timezones/localization and recovery.",P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-CODE-AUDIT,SP002,SECTION,FALSE,Code Audit,"Before implementation, map current repository paths/symbols to SP002 and classify VERIFIED/PARTIAL/MISSING; code never lowers target requirements.",P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-GAPS,SP002,SECTION,FALSE,Gaps,Target minus verified behavior is the implementation gap; framework existence alone is not proof that Company and legal-entity structure is complete.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-IMPLEMENTATION,SP002,SECTION,FALSE,Implementation,Implement in existing core/packages/worker/database/mobile/shared areas as appropriate; business modules consume public contracts. Pass A changes docs only.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-TESTS,SP002,SECTION,FALSE,Tests,"Unit/domain, DB/RLS, API, security-negative, integration, idempotency/retry, performance, migration and reconciliation tests are planned.",P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-TEST-E2E-01,SP002,TEST-E2E,TRUE,E2E,`SP002-TEST-E2E-01` happy path and `SP002-TEST-E2E-02` negative/recovery path are planned.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-TEST-E2E-02,SP002,TEST-E2E,TRUE,E2E,`SP002-TEST-E2E-01` happy path and `SP002-TEST-E2E-02` negative/recovery path are planned.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-UAT-01,SP002,UAT,TRUE,Uat,`SP002-UAT-01` and `SP002-UAT-02` cover primary and failure/permission/recovery validation.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-UAT-02,SP002,UAT,TRUE,Uat,`SP002-UAT-01` and `SP002-UAT-02` cover primary and failure/permission/recovery validation.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-DOD,SP002,SECTION,FALSE,Dod,"SP002 is specification-ready because identity/scope, atomic requirements, primary evidence, decisions, dependencies, tests and UAT are materialized. It is not implementation/product ready.",P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP002-SECTION-OPEN-DECISIONS,SP002,SECTION,FALSE,Open Decisions,No freeze-blocking identity/scope decision remains; implementation-specific choices remain governed by existing ADR/change control.,P0,Identity & tenancy,SP001,docs/04-shared-platform/requirements/SP002-company-and-legal-entity-structure.md
SP003-SECTION-IDENTITY,SP003,SECTION,FALSE,Identity,"- Shared-platform ID: `SP003`
- Category: **Identity & tenancy**
- Owner: **Platform**
- Priority: **P0**
- Canonical business count impact: **NONE**.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-INTENT,SP003,SECTION,FALSE,Intent,Represent branches/sites/operating units and provide authoritative contextual scope for business modules without duplicating module-specific warehouse/plant/project entities.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-OUTCOMES,SP003,SECTION,FALSE,Outcomes,"One governed reusable implementation serves all applicable modules; Branch, site and operating-unit context remains consistent across web, API, worker and mobile.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-PERSONAS,SP003,SECTION,FALSE,Personas,"Tenant administrators, ERP users, managers/approvers, security/operations personnel, integration clients and implementation agents as applicable; negative-permission personas are mandatory.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-ENTRY-POINTS,SP003,SECTION,FALSE,Entry Points,"Administration/settings where configured and protected runtime/API/mobile/worker paths where Branch, site and operating-unit context is consumed.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-BENCHMARK,SP003,SECTION,FALSE,Benchmark,"Evidence IDs: `SP003-SRC-SP-PG-RLS`, `SP003-SRC-SP-OWASP-API`.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-DECISION,SP003,SECTION,FALSE,Decision,`DEC-SP003` freezes this exact shared-platform identity and scope.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-OMISSION-GATE,SP003,SECTION,FALSE,Omission Gate,"Red-team Branch, site and operating-unit context for lifecycle, authorization, multi-company/tenant scope, stale state, concurrency, retry, recovery, reporting, mobile, accessibility, observability and operations.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-SUBCAPABILITIES,SP003,SECTION,FALSE,Subcapabilities,"Requirement families: `SP003-CAP-###`, `SP003-FR-###`, `SP003-US-###`, `SP003-FLOW-###`, `SP003-BR-###`, `SP003-DATA-###`, `SP003-VAL-###`, `SP003-CALC-###`, `SP003-UX-###`, `SP003-SEC-###`, `SP003-AUTO-###`, `SP003-APP-###`, `SP003-NOTIF-###`, `SP003-REP-###`, `SP003-AI-###`, `SP003-INT-###`, `SP003-API-###`, `SP003-PERF-###`, `SP003-OBS-###`, `SP003-E2E-###`, `SP003-UAT-###`.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-FR-001,SP003,FR,TRUE,Functional,"Approved FRs: `SP003-FR-001`, `SP003-FR-002`, `SP003-FR-003`.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-FR-002,SP003,FR,TRUE,Functional,"Approved FRs: `SP003-FR-001`, `SP003-FR-002`, `SP003-FR-003`.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-FR-003,SP003,FR,TRUE,Functional,"Approved FRs: `SP003-FR-001`, `SP003-FR-002`, `SP003-FR-003`.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-FLOWS,SP003,SECTION,FALSE,Flows,Admin configures branch/site; user obtains allowed scopes; module commands validate active context and record scope.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-STATE-MACHINE,SP003,SECTION,FALSE,State Machine,"Lifecycle/request/job states for Branch, site and operating-unit context must be explicit; invalid transitions fail before side effects and recovery/reopen is auditable.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-DATA,SP003,SECTION,FALSE,Data,"Data owned by Branch, site and operating-unit context is tenant/company scoped where applicable, typed, version/effective-dated when policy changes, and classified for retention/security.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-VALIDATION,SP003,SECTION,FALSE,Validation,"Validate identity/scope, lifecycle, schema, references, stale versions, duplicates and policy before mutation.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-BUSINESS-RULES,SP003,SECTION,FALSE,Business Rules,"- Branch/site scope is server-authoritative.
- Inactive scope cannot receive new business writes unless an approved historical correction path exists.
- Scope inheritance is explicit and testable.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-CALCULATIONS,SP003,SECTION,FALSE,Calculations,"Any quotas/windows/usage/retry/timestamp-derived values in Branch, site and operating-unit context use explicit deterministic precision/timezone rules.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-VIEWS,SP003,SECTION,FALSE,Views,"Provide only justified admin/operator views for Branch, site and operating-unit context using Experience Kernel states.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-LIST,SP003,SECTION,FALSE,List,"Permission-scoped, paginated/virtualized where needed, and consistent with direct-record authorization.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-SEARCH,SP003,SECTION,FALSE,Search,Search/filter obey identical row/field authorization and freshness semantics.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-DETAIL,SP003,SECTION,FALSE,Detail,"Expose effective configuration/state, related evidence, last change, health and actionable errors appropriate to role.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-CREATE,SP003,SECTION,FALSE,Create,"Creation/configuration uses validated defaults, explicit scope, conflict-safe identity and audit.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-EDIT,SP003,SECTION,FALSE,Edit,Edits use stale-write protection where needed; high-impact changes may require approval/step-up.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-BULK,SP003,SECTION,FALSE,Bulk,Bulk changes preserve per-record authorization/rules and expose progress/errors/reconciliation.,P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-ACTIONS,SP003,SECTION,FALSE,Actions,"All actions map to server commands with permission, transition and idempotency semantics.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-RELATED,SP003,SECTION,FALSE,Related,"Dependencies: SP001,SP002.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-AUTOMATION,SP003,SECTION,FALSE,Automation,"Automation consumes Branch, site and operating-unit context only through normal public commands/authorization.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-APPROVALS,SP003,SECTION,FALSE,Approvals,"Use centralized approval/SoD when changing Branch, site and operating-unit context materially affects security, money, access, data exposure or production operations.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-NOTIFICATIONS,SP003,SECTION,FALSE,Notifications,"Notify responsible actors for actionable Branch, site and operating-unit context failures, approvals, expirations or security events.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-DOCUMENTS,SP003,SECTION,FALSE,Documents,"Documents/attachments used by Branch, site and operating-unit context obey SP019 file security, scope, version and retention.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-IMPORT-EXPORT,SP003,SECTION,FALSE,Import Export,"Import/export of Branch, site and operating-unit context configuration/evidence is permission-scoped, validated and auditable.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-REPORTING,SP003,SECTION,FALSE,Reporting,"Report health, usage, exceptions, audit and policy state for Branch, site and operating-unit context, including source/freshness.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-AI,SP003,SECTION,FALSE,Ai,"AI may assist/explain Branch, site and operating-unit context only from authorized context and cannot bypass deterministic controls.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-SECURITY,SP003,SECTION,FALSE,Security,"Branch-switch IDOR, stale membership, and scope confusion between branch/site/warehouse/plant are primary threats. Security-negative and abuse tests are mandatory.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-SCOPE,SP003,SECTION,FALSE,Scope,"Resolve organization, entitlement, company, branch/site/team/record/field context as applicable; jobs/integrations use trusted persisted scope.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
SP003-SECTION-AUDIT,SP003,SECTION,FALSE,Audit,"Sensitive/high-impact Branch, site and operating-unit context changes produce durable actor/tenant/target/correlation evidence with secret/PII minimization.",P0,Identity & tenancy,SP001;SP002,docs/04-shared-platform/requirements/SP003-branch-site-and-operating-unit-context.md
