feature_id,feature_name,module,primary_wave,foundation_dependencies,implementation_order_rule,authorization,status
F379,Ticket dashboards,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F380,Complete audit trail,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F381,Employee master,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F382,Employee number,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F383,Departments,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F384,Designations,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F385,Reporting manager,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F386,Branch and location,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F387,Employment type,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F388,Employee documents,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F389,Joining,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F390,Probation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F391,Confirmation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F392,Transfers,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F393,Promotions,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F394,Separation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F395,Offboarding,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F396,Employee self-service,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F397,Job openings,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F398,Candidates,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F399,Recruitment pipeline,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F400,Interviews,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F401,Offers,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F402,Candidate-to-employee conversion,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F403,Shifts,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F404,Attendance,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F405,Check-in and check-out,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F406,Late arrival,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F407,Early exit,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F408,Overtime,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F409,Attendance regularization,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F410,Leave types,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F411,Leave policies,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F412,Leave balances,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F413,Leave accrual,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F414,Carry-forward,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F415,Holiday calendars,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F416,Leave requests,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F417,Leave approval,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F418,Salary components,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F419,Earnings,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F420,Deductions,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F421,Salary structures,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F422,Employee compensation assignment,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F423,Payroll periods,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F424,Payroll calculation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F425,Attendance-based payroll,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F426,Joining / separation proration,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F427,Overtime calculation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F428,Bonus,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F429,Incentives,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F430,Reimbursements,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F431,Loans and salary advances,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F432,Arrears,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F433,Final settlement,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F434,Payroll approval,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F435,Payslips,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F436,Bank-transfer file,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F437,Payroll accounting posting,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F438,Payroll reconciliation,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F439,Provident Fund (PF),HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F440,ESIC,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F441,Professional Tax,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F442,TDS,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F443,Labour Welfare Fund where applicable,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F444,Gratuity,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F445,Statutory reports,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F446,State-specific statutory configuration,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F447,Payroll compliance reports,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F448,Goals,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F449,Appraisals,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F450,Performance reviews,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F451,Skills,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F452,Training,HR & Payroll,W11,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F453,Chart of Accounts,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F454,General Ledger,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F455,Journal entries,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F456,Double-entry enforcement,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F457,Fiscal years,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F458,Accounting periods,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F459,Period locks,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F460,Cost centres,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F461,Departments / financial dimensions,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F462,Custom accounting dimensions,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F463,Customer invoices,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F464,Credit notes,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F465,Customer receipts,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F466,Payment allocation,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F467,Outstanding balances,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F468,AR aging,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F469,Customer statements,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F470,Credit control,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F471,Supplier invoices,Accounting / Finance,W06,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
