feature_id,feature_name,module,dossier_path,capability_requirement_ids,flow_requirement_ids,business_rule_ids,data_requirement_ids,validation_ids,calculation_ids,ux_ids,security_ids,integration_ids,api_ids,e2e_ids,uat_ids,semantic_review_status,mobile_classification,implementation_authorization,semantic_subcapability_count,flow_state_review_status,pass_c_flow_ids,pass_c_transition_ids
F031,Customer master,Sales,docs\03-modules\sales\features\F031-customer-master.md,F031-CAP-001;F031-CAP-002;F031-CAP-003,F031-FLOW-001;F031-FLOW-002,F031-BR-001;F031-BR-002,F031-DATA-001;F031-DATA-002,F031-VAL-001;F031-VAL-002,F031-CALC-001,F031-UX-001;F031-UX-002;F031-UX-003,F031-SEC-001;F031-SEC-002,F031-INT-001;F031-INT-002,F031-API-001;F031-API-002,F031-E2E-001;F031-E2E-002,F031-UAT-001;F031-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F031-PFC-01;F031-PFC-02;F031-PFC-03;F031-PFC-04;F031-PFC-05;F031-PFC-06;F031-PFC-07;F031-PFC-08;F031-PFC-09;F031-PFC-10,F031-STM-01;F031-STM-02;F031-STM-03;F031-STM-04;F031-STM-05
F032,Customer addresses and contacts,Sales,docs\03-modules\sales\features\F032-customer-addresses-and-contacts.md,F032-CAP-001;F032-CAP-002;F032-CAP-003,F032-FLOW-001;F032-FLOW-002,F032-BR-001;F032-BR-002,F032-DATA-001;F032-DATA-002,F032-VAL-001;F032-VAL-002,F032-CALC-001,F032-UX-001;F032-UX-002;F032-UX-003,F032-SEC-001;F032-SEC-002,F032-INT-001;F032-INT-002,F032-API-001;F032-API-002,F032-E2E-001;F032-E2E-002,F032-UAT-001;F032-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F032-PFC-01;F032-PFC-02;F032-PFC-03;F032-PFC-04;F032-PFC-05;F032-PFC-06;F032-PFC-07;F032-PFC-08;F032-PFC-09;F032-PFC-10,F032-STM-01;F032-STM-02;F032-STM-03;F032-STM-04;F032-STM-05
F033,Products and services,Sales,docs\03-modules\sales\features\F033-products-and-services.md,F033-CAP-001;F033-CAP-002;F033-CAP-003,F033-FLOW-001;F033-FLOW-002,F033-BR-001;F033-BR-002,F033-DATA-001;F033-DATA-002,F033-VAL-001;F033-VAL-002,F033-CALC-001,F033-UX-001;F033-UX-002;F033-UX-003,F033-SEC-001;F033-SEC-002,F033-INT-001;F033-INT-002,F033-API-001;F033-API-002,F033-E2E-001;F033-E2E-002,F033-UAT-001;F033-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F033-PFC-01;F033-PFC-02;F033-PFC-03;F033-PFC-04;F033-PFC-05;F033-PFC-06;F033-PFC-07;F033-PFC-08;F033-PFC-09;F033-PFC-10,F033-STM-01;F033-STM-02;F033-STM-03;F033-STM-04;F033-STM-05
F034,Price lists,Sales,docs\03-modules\sales\features\F034-price-lists.md,F034-CAP-001;F034-CAP-002;F034-CAP-003,F034-FLOW-001;F034-FLOW-002,F034-BR-001;F034-BR-002,F034-DATA-001;F034-DATA-002,F034-VAL-001;F034-VAL-002,F034-CALC-001,F034-UX-001;F034-UX-002;F034-UX-003,F034-SEC-001;F034-SEC-002,F034-INT-001;F034-INT-002,F034-API-001;F034-API-002,F034-E2E-001;F034-E2E-002,F034-UAT-001;F034-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F034-PFC-01;F034-PFC-02;F034-PFC-03;F034-PFC-04;F034-PFC-05;F034-PFC-06;F034-PFC-07;F034-PFC-08;F034-PFC-09;F034-PFC-10,F034-STM-01;F034-STM-02;F034-STM-03;F034-STM-04;F034-STM-05
F035,Customer-specific prices,Sales,docs\03-modules\sales\features\F035-customer-specific-prices.md,F035-CAP-001;F035-CAP-002;F035-CAP-003,F035-FLOW-001;F035-FLOW-002,F035-BR-001;F035-BR-002,F035-DATA-001;F035-DATA-002,F035-VAL-001;F035-VAL-002,F035-CALC-001,F035-UX-001;F035-UX-002;F035-UX-003,F035-SEC-001;F035-SEC-002,F035-INT-001;F035-INT-002,F035-API-001;F035-API-002,F035-E2E-001;F035-E2E-002,F035-UAT-001;F035-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F035-PFC-01;F035-PFC-02;F035-PFC-03;F035-PFC-04;F035-PFC-05;F035-PFC-06;F035-PFC-07;F035-PFC-08;F035-PFC-09;F035-PFC-10,F035-STM-01;F035-STM-02;F035-STM-03;F035-STM-04;F035-STM-05
F036,Quotations,Sales,docs\03-modules\sales\features\F036-quotations.md,F036-CAP-001;F036-CAP-002;F036-CAP-003,F036-FLOW-001;F036-FLOW-002,F036-BR-001;F036-BR-002,F036-DATA-001;F036-DATA-002,F036-VAL-001;F036-VAL-002,F036-CALC-001,F036-UX-001;F036-UX-002;F036-UX-003,F036-SEC-001;F036-SEC-002,F036-INT-001;F036-INT-002,F036-API-001;F036-API-002,F036-E2E-001;F036-E2E-002,F036-UAT-001;F036-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F036-PFC-01;F036-PFC-02;F036-PFC-03;F036-PFC-04;F036-PFC-05;F036-PFC-06;F036-PFC-07;F036-PFC-08;F036-PFC-09;F036-PFC-10,F036-STM-01;F036-STM-02;F036-STM-03;F036-STM-04;F036-STM-05
F037,Quotation versions and revisions,Sales,docs\03-modules\sales\features\F037-quotation-versions-and-revisions.md,F037-CAP-001;F037-CAP-002;F037-CAP-003,F037-FLOW-001;F037-FLOW-002,F037-BR-001;F037-BR-002,F037-DATA-001;F037-DATA-002,F037-VAL-001;F037-VAL-002,F037-CALC-001,F037-UX-001;F037-UX-002;F037-UX-003,F037-SEC-001;F037-SEC-002,F037-INT-001;F037-INT-002,F037-API-001;F037-API-002,F037-E2E-001;F037-E2E-002,F037-UAT-001;F037-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F037-PFC-01;F037-PFC-02;F037-PFC-03;F037-PFC-04;F037-PFC-05;F037-PFC-06;F037-PFC-07;F037-PFC-08;F037-PFC-09;F037-PFC-10,F037-STM-01;F037-STM-02;F037-STM-03;F037-STM-04;F037-STM-05
F038,Quotation expiry,Sales,docs\03-modules\sales\features\F038-quotation-expiry.md,F038-CAP-001;F038-CAP-002;F038-CAP-003,F038-FLOW-001;F038-FLOW-002,F038-BR-001;F038-BR-002,F038-DATA-001;F038-DATA-002,F038-VAL-001;F038-VAL-002,F038-CALC-001,F038-UX-001;F038-UX-002;F038-UX-003,F038-SEC-001;F038-SEC-002,F038-INT-001;F038-INT-002,F038-API-001;F038-API-002,F038-E2E-001;F038-E2E-002,F038-UAT-001;F038-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F038-PFC-01;F038-PFC-02;F038-PFC-03;F038-PFC-04;F038-PFC-05;F038-PFC-06;F038-PFC-07;F038-PFC-08;F038-PFC-09;F038-PFC-10,F038-STM-01;F038-STM-02;F038-STM-03;F038-STM-04;F038-STM-05
F039,Discounts,Sales,docs\03-modules\sales\features\F039-discounts.md,F039-CAP-001;F039-CAP-002;F039-CAP-003,F039-FLOW-001;F039-FLOW-002,F039-BR-001;F039-BR-002,F039-DATA-001;F039-DATA-002,F039-VAL-001;F039-VAL-002,F039-CALC-001,F039-UX-001;F039-UX-002;F039-UX-003,F039-SEC-001;F039-SEC-002,F039-INT-001;F039-INT-002,F039-API-001;F039-API-002,F039-E2E-001;F039-E2E-002,F039-UAT-001;F039-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F039-PFC-01;F039-PFC-02;F039-PFC-03;F039-PFC-04;F039-PFC-05;F039-PFC-06;F039-PFC-07;F039-PFC-08;F039-PFC-09;F039-PFC-10,F039-STM-01;F039-STM-02;F039-STM-03;F039-STM-04;F039-STM-05
F040,Taxes,Sales,docs\03-modules\sales\features\F040-taxes.md,F040-CAP-001;F040-CAP-002;F040-CAP-003,F040-FLOW-001;F040-FLOW-002,F040-BR-001;F040-BR-002,F040-DATA-001;F040-DATA-002,F040-VAL-001;F040-VAL-002,F040-CALC-001,F040-UX-001;F040-UX-002;F040-UX-003,F040-SEC-001;F040-SEC-002,F040-INT-001;F040-INT-002,F040-API-001;F040-API-002,F040-E2E-001;F040-E2E-002,F040-UAT-001;F040-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F040-PFC-01;F040-PFC-02;F040-PFC-03;F040-PFC-04;F040-PFC-05;F040-PFC-06;F040-PFC-07;F040-PFC-08;F040-PFC-09;F040-PFC-10,F040-STM-01;F040-STM-02;F040-STM-03;F040-STM-04;F040-STM-05
F041,Approval workflow,Sales,docs\03-modules\sales\features\F041-approval-workflow.md,F041-CAP-001;F041-CAP-002;F041-CAP-003,F041-FLOW-001;F041-FLOW-002,F041-BR-001;F041-BR-002,F041-DATA-001;F041-DATA-002,F041-VAL-001;F041-VAL-002,F041-CALC-001,F041-UX-001;F041-UX-002;F041-UX-003,F041-SEC-001;F041-SEC-002,F041-INT-001;F041-INT-002,F041-API-001;F041-API-002,F041-E2E-001;F041-E2E-002,F041-UAT-001;F041-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F041-PFC-01;F041-PFC-02;F041-PFC-03;F041-PFC-04;F041-PFC-05;F041-PFC-06;F041-PFC-07;F041-PFC-08;F041-PFC-09;F041-PFC-10,F041-STM-01;F041-STM-02;F041-STM-03;F041-STM-04;F041-STM-05
F042,Sales orders,Sales,docs\03-modules\sales\features\F042-sales-orders.md,F042-CAP-001;F042-CAP-002;F042-CAP-003,F042-FLOW-001;F042-FLOW-002,F042-BR-001;F042-BR-002,F042-DATA-001;F042-DATA-002,F042-VAL-001;F042-VAL-002,F042-CALC-001,F042-UX-001;F042-UX-002;F042-UX-003,F042-SEC-001;F042-SEC-002,F042-INT-001;F042-INT-002,F042-API-001;F042-API-002,F042-E2E-001;F042-E2E-002,F042-UAT-001;F042-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F042-PFC-01;F042-PFC-02;F042-PFC-03;F042-PFC-04;F042-PFC-05;F042-PFC-06;F042-PFC-07;F042-PFC-08;F042-PFC-09;F042-PFC-10,F042-STM-01;F042-STM-02;F042-STM-03;F042-STM-04;F042-STM-05
F043,Order confirmation,Sales,docs\03-modules\sales\features\F043-order-confirmation.md,F043-CAP-001;F043-CAP-002;F043-CAP-003,F043-FLOW-001;F043-FLOW-002,F043-BR-001;F043-BR-002,F043-DATA-001;F043-DATA-002,F043-VAL-001;F043-VAL-002,F043-CALC-001,F043-UX-001;F043-UX-002;F043-UX-003,F043-SEC-001;F043-SEC-002,F043-INT-001;F043-INT-002,F043-API-001;F043-API-002,F043-E2E-001;F043-E2E-002,F043-UAT-001;F043-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F043-PFC-01;F043-PFC-02;F043-PFC-03;F043-PFC-04;F043-PFC-05;F043-PFC-06;F043-PFC-07;F043-PFC-08;F043-PFC-09;F043-PFC-10,F043-STM-01;F043-STM-02;F043-STM-03;F043-STM-04;F043-STM-05
F044,Order amendments,Sales,docs\03-modules\sales\features\F044-order-amendments.md,F044-CAP-001;F044-CAP-002;F044-CAP-003,F044-FLOW-001;F044-FLOW-002,F044-BR-001;F044-BR-002,F044-DATA-001;F044-DATA-002,F044-VAL-001;F044-VAL-002,F044-CALC-001,F044-UX-001;F044-UX-002;F044-UX-003,F044-SEC-001;F044-SEC-002,F044-INT-001;F044-INT-002,F044-API-001;F044-API-002,F044-E2E-001;F044-E2E-002,F044-UAT-001;F044-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F044-PFC-01;F044-PFC-02;F044-PFC-03;F044-PFC-04;F044-PFC-05;F044-PFC-06;F044-PFC-07;F044-PFC-08;F044-PFC-09;F044-PFC-10,F044-STM-01;F044-STM-02;F044-STM-03;F044-STM-04;F044-STM-05
F045,Availability check,Sales,docs\03-modules\sales\features\F045-availability-check.md,F045-CAP-001;F045-CAP-002;F045-CAP-003,F045-FLOW-001;F045-FLOW-002,F045-BR-001;F045-BR-002,F045-DATA-001;F045-DATA-002,F045-VAL-001;F045-VAL-002,F045-CALC-001,F045-UX-001;F045-UX-002;F045-UX-003,F045-SEC-001;F045-SEC-002,F045-INT-001;F045-INT-002,F045-API-001;F045-API-002,F045-E2E-001;F045-E2E-002,F045-UAT-001;F045-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F045-PFC-01;F045-PFC-02;F045-PFC-03;F045-PFC-04;F045-PFC-05;F045-PFC-06;F045-PFC-07;F045-PFC-08;F045-PFC-09;F045-PFC-10,F045-STM-01;F045-STM-02;F045-STM-03;F045-STM-04;F045-STM-05
F046,Stock reservation,Sales,docs\03-modules\sales\features\F046-stock-reservation.md,F046-CAP-001;F046-CAP-002;F046-CAP-003,F046-FLOW-001;F046-FLOW-002,F046-BR-001;F046-BR-002,F046-DATA-001;F046-DATA-002,F046-VAL-001;F046-VAL-002,F046-CALC-001,F046-UX-001;F046-UX-002;F046-UX-003,F046-SEC-001;F046-SEC-002,F046-INT-001;F046-INT-002,F046-API-001;F046-API-002,F046-E2E-001;F046-E2E-002,F046-UAT-001;F046-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F046-PFC-01;F046-PFC-02;F046-PFC-03;F046-PFC-04;F046-PFC-05;F046-PFC-06;F046-PFC-07;F046-PFC-08;F046-PFC-09;F046-PFC-10,F046-STM-01;F046-STM-02;F046-STM-03;F046-STM-04;F046-STM-05
F047,Partial fulfilment,Sales,docs\03-modules\sales\features\F047-partial-fulfilment.md,F047-CAP-001;F047-CAP-002;F047-CAP-003,F047-FLOW-001;F047-FLOW-002,F047-BR-001;F047-BR-002,F047-DATA-001;F047-DATA-002,F047-VAL-001;F047-VAL-002,F047-CALC-001,F047-UX-001;F047-UX-002;F047-UX-003,F047-SEC-001;F047-SEC-002,F047-INT-001;F047-INT-002,F047-API-001;F047-API-002,F047-E2E-001;F047-E2E-002,F047-UAT-001;F047-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F047-PFC-01;F047-PFC-02;F047-PFC-03;F047-PFC-04;F047-PFC-05;F047-PFC-06;F047-PFC-07;F047-PFC-08;F047-PFC-09;F047-PFC-10,F047-STM-01;F047-STM-02;F047-STM-03;F047-STM-04;F047-STM-05
F048,Backorders,Sales,docs\03-modules\sales\features\F048-backorders.md,F048-CAP-001;F048-CAP-002;F048-CAP-003,F048-FLOW-001;F048-FLOW-002,F048-BR-001;F048-BR-002,F048-DATA-001;F048-DATA-002,F048-VAL-001;F048-VAL-002,F048-CALC-001,F048-UX-001;F048-UX-002;F048-UX-003,F048-SEC-001;F048-SEC-002,F048-INT-001;F048-INT-002,F048-API-001;F048-API-002,F048-E2E-001;F048-E2E-002,F048-UAT-001;F048-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F048-PFC-01;F048-PFC-02;F048-PFC-03;F048-PFC-04;F048-PFC-05;F048-PFC-06;F048-PFC-07;F048-PFC-08;F048-PFC-09;F048-PFC-10,F048-STM-01;F048-STM-02;F048-STM-03;F048-STM-04;F048-STM-05
F049,Delivery and shipment,Sales,docs\03-modules\sales\features\F049-delivery-and-shipment.md,F049-CAP-001;F049-CAP-002;F049-CAP-003,F049-FLOW-001;F049-FLOW-002,F049-BR-001;F049-BR-002,F049-DATA-001;F049-DATA-002,F049-VAL-001;F049-VAL-002,F049-CALC-001,F049-UX-001;F049-UX-002;F049-UX-003,F049-SEC-001;F049-SEC-002,F049-INT-001;F049-INT-002,F049-API-001;F049-API-002,F049-E2E-001;F049-E2E-002,F049-UAT-001;F049-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F049-PFC-01;F049-PFC-02;F049-PFC-03;F049-PFC-04;F049-PFC-05;F049-PFC-06;F049-PFC-07;F049-PFC-08;F049-PFC-09;F049-PFC-10,F049-STM-01;F049-STM-02;F049-STM-03;F049-STM-04;F049-STM-05
F050,Sales invoices,Sales,docs\03-modules\sales\features\F050-sales-invoices.md,F050-CAP-001;F050-CAP-002;F050-CAP-003,F050-FLOW-001;F050-FLOW-002,F050-BR-001;F050-BR-002,F050-DATA-001;F050-DATA-002,F050-VAL-001;F050-VAL-002,F050-CALC-001,F050-UX-001;F050-UX-002;F050-UX-003,F050-SEC-001;F050-SEC-002,F050-INT-001;F050-INT-002,F050-API-001;F050-API-002,F050-E2E-001;F050-E2E-002,F050-UAT-001;F050-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F050-PFC-01;F050-PFC-02;F050-PFC-03;F050-PFC-04;F050-PFC-05;F050-PFC-06;F050-PFC-07;F050-PFC-08;F050-PFC-09;F050-PFC-10,F050-STM-01;F050-STM-02;F050-STM-03;F050-STM-04;F050-STM-05
F051,Partial invoicing,Sales,docs\03-modules\sales\features\F051-partial-invoicing.md,F051-CAP-001;F051-CAP-002;F051-CAP-003,F051-FLOW-001;F051-FLOW-002,F051-BR-001;F051-BR-002,F051-DATA-001;F051-DATA-002,F051-VAL-001;F051-VAL-002,F051-CALC-001,F051-UX-001;F051-UX-002;F051-UX-003,F051-SEC-001;F051-SEC-002,F051-INT-001;F051-INT-002,F051-API-001;F051-API-002,F051-E2E-001;F051-E2E-002,F051-UAT-001;F051-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F051-PFC-01;F051-PFC-02;F051-PFC-03;F051-PFC-04;F051-PFC-05;F051-PFC-06;F051-PFC-07;F051-PFC-08;F051-PFC-09;F051-PFC-10,F051-STM-01;F051-STM-02;F051-STM-03;F051-STM-04;F051-STM-05
F052,Advance payments,Sales,docs\03-modules\sales\features\F052-advance-payments.md,F052-CAP-001;F052-CAP-002;F052-CAP-003,F052-FLOW-001;F052-FLOW-002,F052-BR-001;F052-BR-002,F052-DATA-001;F052-DATA-002,F052-VAL-001;F052-VAL-002,F052-CALC-001,F052-UX-001;F052-UX-002;F052-UX-003,F052-SEC-001;F052-SEC-002,F052-INT-001;F052-INT-002,F052-API-001;F052-API-002,F052-E2E-001;F052-E2E-002,F052-UAT-001;F052-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F052-PFC-01;F052-PFC-02;F052-PFC-03;F052-PFC-04;F052-PFC-05;F052-PFC-06;F052-PFC-07;F052-PFC-08;F052-PFC-09;F052-PFC-10,F052-STM-01;F052-STM-02;F052-STM-03;F052-STM-04;F052-STM-05
F053,Credit limits,Sales,docs\03-modules\sales\features\F053-credit-limits.md,F053-CAP-001;F053-CAP-002;F053-CAP-003,F053-FLOW-001;F053-FLOW-002,F053-BR-001;F053-BR-002,F053-DATA-001;F053-DATA-002,F053-VAL-001;F053-VAL-002,F053-CALC-001,F053-UX-001;F053-UX-002;F053-UX-003,F053-SEC-001;F053-SEC-002,F053-INT-001;F053-INT-002,F053-API-001;F053-API-002,F053-E2E-001;F053-E2E-002,F053-UAT-001;F053-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F053-PFC-01;F053-PFC-02;F053-PFC-03;F053-PFC-04;F053-PFC-05;F053-PFC-06;F053-PFC-07;F053-PFC-08;F053-PFC-09;F053-PFC-10,F053-STM-01;F053-STM-02;F053-STM-03;F053-STM-04;F053-STM-05
F054,Customer returns,Sales,docs\03-modules\sales\features\F054-customer-returns.md,F054-CAP-001;F054-CAP-002;F054-CAP-003,F054-FLOW-001;F054-FLOW-002,F054-BR-001;F054-BR-002,F054-DATA-001;F054-DATA-002,F054-VAL-001;F054-VAL-002,F054-CALC-001,F054-UX-001;F054-UX-002;F054-UX-003,F054-SEC-001;F054-SEC-002,F054-INT-001;F054-INT-002,F054-API-001;F054-API-002,F054-E2E-001;F054-E2E-002,F054-UAT-001;F054-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F054-PFC-01;F054-PFC-02;F054-PFC-03;F054-PFC-04;F054-PFC-05;F054-PFC-06;F054-PFC-07;F054-PFC-08;F054-PFC-09;F054-PFC-10,F054-STM-01;F054-STM-02;F054-STM-03;F054-STM-04;F054-STM-05
F055,Credit notes and refunds,Sales,docs\03-modules\sales\features\F055-credit-notes-and-refunds.md,F055-CAP-001;F055-CAP-002;F055-CAP-003,F055-FLOW-001;F055-FLOW-002,F055-BR-001;F055-BR-002,F055-DATA-001;F055-DATA-002,F055-VAL-001;F055-VAL-002,F055-CALC-001,F055-UX-001;F055-UX-002;F055-UX-003,F055-SEC-001;F055-SEC-002,F055-INT-001;F055-INT-002,F055-API-001;F055-API-002,F055-E2E-001;F055-E2E-002,F055-UAT-001;F055-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F055-PFC-01;F055-PFC-02;F055-PFC-03;F055-PFC-04;F055-PFC-05;F055-PFC-06;F055-PFC-07;F055-PFC-08;F055-PFC-09;F055-PFC-10,F055-STM-01;F055-STM-02;F055-STM-03;F055-STM-04;F055-STM-05
F056,Drop shipping,Sales,docs\03-modules\sales\features\F056-drop-shipping.md,F056-CAP-001;F056-CAP-002;F056-CAP-003,F056-FLOW-001;F056-FLOW-002,F056-BR-001;F056-BR-002,F056-DATA-001;F056-DATA-002,F056-VAL-001;F056-VAL-002,F056-CALC-001,F056-UX-001;F056-UX-002;F056-UX-003,F056-SEC-001;F056-SEC-002,F056-INT-001;F056-INT-002,F056-API-001;F056-API-002,F056-E2E-001;F056-E2E-002,F056-UAT-001;F056-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F056-PFC-01;F056-PFC-02;F056-PFC-03;F056-PFC-04;F056-PFC-05;F056-PFC-06;F056-PFC-07;F056-PFC-08;F056-PFC-09;F056-PFC-10,F056-STM-01;F056-STM-02;F056-STM-03;F056-STM-04;F056-STM-05
F057,Sales commissions,Sales,docs\03-modules\sales\features\F057-sales-commissions.md,F057-CAP-001;F057-CAP-002;F057-CAP-003,F057-FLOW-001;F057-FLOW-002,F057-BR-001;F057-BR-002,F057-DATA-001;F057-DATA-002,F057-VAL-001;F057-VAL-002,F057-CALC-001,F057-UX-001;F057-UX-002;F057-UX-003,F057-SEC-001;F057-SEC-002,F057-INT-001;F057-INT-002,F057-API-001;F057-API-002,F057-E2E-001;F057-E2E-002,F057-UAT-001;F057-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F057-PFC-01;F057-PFC-02;F057-PFC-03;F057-PFC-04;F057-PFC-05;F057-PFC-06;F057-PFC-07;F057-PFC-08;F057-PFC-09;F057-PFC-10,F057-STM-01;F057-STM-02;F057-STM-03;F057-STM-04;F057-STM-05
F058,Payment terms,Sales,docs\03-modules\sales\features\F058-payment-terms.md,F058-CAP-001;F058-CAP-002;F058-CAP-003,F058-FLOW-001;F058-FLOW-002,F058-BR-001;F058-BR-002,F058-DATA-001;F058-DATA-002,F058-VAL-001;F058-VAL-002,F058-CALC-001,F058-UX-001;F058-UX-002;F058-UX-003,F058-SEC-001;F058-SEC-002,F058-INT-001;F058-INT-002,F058-API-001;F058-API-002,F058-E2E-001;F058-E2E-002,F058-UAT-001;F058-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F058-PFC-01;F058-PFC-02;F058-PFC-03;F058-PFC-04;F058-PFC-05;F058-PFC-06;F058-PFC-07;F058-PFC-08;F058-PFC-09;F058-PFC-10,F058-STM-01;F058-STM-02;F058-STM-03;F058-STM-04;F058-STM-05
F059,Order status tracking,Sales,docs\03-modules\sales\features\F059-order-status-tracking.md,F059-CAP-001;F059-CAP-002;F059-CAP-003,F059-FLOW-001;F059-FLOW-002,F059-BR-001;F059-BR-002,F059-DATA-001;F059-DATA-002,F059-VAL-001;F059-VAL-002,F059-CALC-001,F059-UX-001;F059-UX-002;F059-UX-003,F059-SEC-001;F059-SEC-002,F059-INT-001;F059-INT-002,F059-API-001;F059-API-002,F059-E2E-001;F059-E2E-002,F059-UAT-001;F059-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F059-PFC-01;F059-PFC-02;F059-PFC-03;F059-PFC-04;F059-PFC-05;F059-PFC-06;F059-PFC-07;F059-PFC-08;F059-PFC-09;F059-PFC-10,F059-STM-01;F059-STM-02;F059-STM-03;F059-STM-04;F059-STM-05
F060,Sales analytics,Sales,docs\03-modules\sales\features\F060-sales-analytics.md,F060-CAP-001;F060-CAP-002;F060-CAP-003,F060-FLOW-001;F060-FLOW-002,F060-BR-001;F060-BR-002,F060-DATA-001;F060-DATA-002,F060-VAL-001;F060-VAL-002,F060-CALC-001,F060-UX-001;F060-UX-002;F060-UX-003,F060-SEC-001;F060-SEC-002,F060-INT-001;F060-INT-002,F060-API-001;F060-API-002,F060-E2E-001;F060-E2E-002,F060-UAT-001;F060-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F060-PFC-01;F060-PFC-02;F060-PFC-03;F060-PFC-04;F060-PFC-05;F060-PFC-06;F060-PFC-07;F060-PFC-08;F060-PFC-09;F060-PFC-10,F060-STM-01;F060-STM-02;F060-STM-03;F060-STM-04;F060-STM-05
