semantic_id,feature_id,module,feature_name,semantic_family,axis,title,normative_scope,classification,mandatory,owner_feature_id,shared_platform_dependencies,cross_module_context,acceptance_condition,status,reviewed_on
F007-SEM-06,F007,CRM,Lead stages and statuses,master_config,INT,Lead stages and statuses — Downstream consumption contract,Define how dependent modules reference this configuration without duplicating ownership or mutating private tables. Lead capture/identity/qualification/assignment/conversion context must remain distinct from customer/account truth.,B_EXISTING_FID_SUBCAPABILITY,YES,F007,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F007-SEM-07,F007,CRM,Lead stages and statuses,master_config,EXC,"Lead stages and statuses — Deletion, merge, duplicate and stale-reference recovery","Handle duplicate definitions, attempted delete-in-use, merge/remap where legal and deterministic operator errors. Lead capture/identity/qualification/assignment/conversion context must remain distinct from customer/account truth.",B_EXISTING_FID_SUBCAPABILITY,YES,F007,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F007-SEM-08,F007,CRM,Lead stages and statuses,master_config,VER,"Lead stages and statuses — Audit, reporting and verification evidence","Require before/after history, usage visibility, negative tests, migration tests and UAT proving downstream consistency.",B_EXISTING_FID_SUBCAPABILITY,YES,F007,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-01,F008,CRM,Duplicate detection,operational,CORE,Duplicate detection — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature. Matching, confidence, survivorship, merge/ignore authority and false-positive recovery must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-02,F008,CRM,Duplicate detection,operational,DATA,"Duplicate detection — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-03,F008,CRM,Duplicate detection,operational,RULE,"Duplicate detection — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages. Matching, confidence, survivorship, merge/ignore authority and false-positive recovery must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-04,F008,CRM,Duplicate detection,operational,SEC,"Duplicate detection — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-05,F008,CRM,Duplicate detection,operational,UX,Duplicate detection — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-06,F008,CRM,Duplicate detection,operational,INT,Duplicate detection — Cross-module/external ownership and contract boundaries,"Identify authoritative owner, public commands/queries, event/outbox effects, idempotency and reconciliation. Matching, confidence, survivorship, merge/ignore authority and false-positive recovery must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-07,F008,CRM,Duplicate detection,operational,EXC,"Duplicate detection — Concurrency, duplicate, retry, cancellation and recovery","Define stale writes, duplicate submissions, retries, partial integration failure, reversal/compensation and exception queues. Matching, confidence, survivorship, merge/ignore authority and false-positive recovery must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F008-SEM-08,F008,CRM,Duplicate detection,operational,VER,"Duplicate detection — Audit, observability, automated tests and UAT","Require auditable state changes, metrics/logs, negative/concurrency/integration tests, E2E and human sign-off.",B_EXISTING_FID_SUBCAPABILITY,YES,F008,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-01,F009,CRM,Opportunities,operational,CORE,Opportunities — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-02,F009,CRM,Opportunities,operational,DATA,"Opportunities — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-03,F009,CRM,Opportunities,operational,RULE,"Opportunities — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-04,F009,CRM,Opportunities,operational,SEC,"Opportunities — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-05,F009,CRM,Opportunities,operational,UX,Opportunities — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-06,F009,CRM,Opportunities,operational,INT,Opportunities — Cross-module/external ownership and contract boundaries,"Identify authoritative owner, public commands/queries, event/outbox effects, idempotency and reconciliation.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-07,F009,CRM,Opportunities,operational,EXC,"Opportunities — Concurrency, duplicate, retry, cancellation and recovery","Define stale writes, duplicate submissions, retries, partial integration failure, reversal/compensation and exception queues.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F009-SEM-08,F009,CRM,Opportunities,operational,VER,"Opportunities — Audit, observability, automated tests and UAT","Require auditable state changes, metrics/logs, negative/concurrency/integration tests, E2E and human sign-off.",B_EXISTING_FID_SUBCAPABILITY,YES,F009,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F010-SEM-01,F010,CRM,Opportunity pipeline,operational,CORE,Opportunity pipeline — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature.",B_EXISTING_FID_SUBCAPABILITY,YES,F010,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F010-SEM-02,F010,CRM,Opportunity pipeline,operational,DATA,"Opportunity pipeline — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F010,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F010-SEM-03,F010,CRM,Opportunity pipeline,operational,RULE,"Opportunity pipeline — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages.",B_EXISTING_FID_SUBCAPABILITY,YES,F010,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F010-SEM-04,F010,CRM,Opportunity pipeline,operational,SEC,"Opportunity pipeline — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F010,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F010-SEM-05,F010,CRM,Opportunity pipeline,operational,UX,Opportunity pipeline — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F010,SP008;SP009;SP014;SP015;SP017;SP018;SP020;SP021;SP023;SP024;SP030;SP033;SP036,Sales;Support / Customer Service,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
