feature_id,feature_name,module,requirement_id,requirement_type,requirement_status,test_ids,dossier_path,build_authority
F005,Lead assignment,CRM,F005-FLOW-002,FLOW,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-BR-001,BR,APPROVED,TST-F005-BR-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-BR-002,BR,APPROVED,TST-F005-BR-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-DATA-001,DATA,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-DATA-002,DATA,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-VAL-001,VAL,APPROVED,TST-F005-VAL-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-VAL-002,VAL,APPROVED,TST-F005-VAL-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-CALC-001,CALC,APPROVED,TST-F005-CALC-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-UX-001,UX,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-UX-002,UX,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-UX-003,UX,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-SEC-001,SEC,APPROVED,TST-F005-SEC-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-SEC-002,SEC,APPROVED,TST-F005-SEC-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-AUTO-001,AUTO,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-APP-001,APP,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-NOTIF-001,NOTIF,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-REP-001,REP,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-AI-001,AI,APPROVED,,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-INT-001,INT,APPROVED,TST-F005-INT-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-INT-002,INT,APPROVED,TST-F005-INT-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-API-001,API,APPROVED,TST-F005-API-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-API-002,API,APPROVED,TST-F005-API-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-PERF-001,PERF,APPROVED,TST-F005-PERF-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-OBS-001,OBS,APPROVED,TST-F005-OBS-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-E2E-001,E2E,APPROVED,TST-F005-E2E-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-E2E-002,E2E,APPROVED,TST-F005-E2E-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-UAT-001,UAT,APPROVED,TST-F005-UAT-001,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F005,Lead assignment,CRM,F005-UAT-002,UAT,APPROVED,TST-F005-UAT-002,docs\03-modules\crm\features\F005-lead-assignment.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-CAP-001,CAP,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-CAP-002,CAP,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-CAP-003,CAP,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-FR-001,FR,APPROVED,TST-F006-FR-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-FR-002,FR,APPROVED,TST-F006-FR-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-FR-003,FR,APPROVED,TST-F006-FR-003,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-US-001,US,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-US-002,US,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-FLOW-001,FLOW,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-FLOW-002,FLOW,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-BR-001,BR,APPROVED,TST-F006-BR-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-BR-002,BR,APPROVED,TST-F006-BR-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-DATA-001,DATA,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-DATA-002,DATA,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-VAL-001,VAL,APPROVED,TST-F006-VAL-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-VAL-002,VAL,APPROVED,TST-F006-VAL-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-CALC-001,CALC,APPROVED,TST-F006-CALC-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-UX-001,UX,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-UX-002,UX,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-UX-003,UX,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-SEC-001,SEC,APPROVED,TST-F006-SEC-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-SEC-002,SEC,APPROVED,TST-F006-SEC-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-AUTO-001,AUTO,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-APP-001,APP,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-NOTIF-001,NOTIF,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-REP-001,REP,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-AI-001,AI,APPROVED,,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-INT-001,INT,APPROVED,TST-F006-INT-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-INT-002,INT,APPROVED,TST-F006-INT-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-API-001,API,APPROVED,TST-F006-API-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-API-002,API,APPROVED,TST-F006-API-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-PERF-001,PERF,APPROVED,TST-F006-PERF-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-OBS-001,OBS,APPROVED,TST-F006-OBS-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-E2E-001,E2E,APPROVED,TST-F006-E2E-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-E2E-002,E2E,APPROVED,TST-F006-E2E-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-UAT-001,UAT,APPROVED,TST-F006-UAT-001,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F006,Lead qualification,CRM,F006-UAT-002,UAT,APPROVED,TST-F006-UAT-002,docs\03-modules\crm\features\F006-lead-qualification.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-CAP-001,CAP,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-CAP-002,CAP,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-CAP-003,CAP,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-FR-001,FR,APPROVED,TST-F007-FR-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-FR-002,FR,APPROVED,TST-F007-FR-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-FR-003,FR,APPROVED,TST-F007-FR-003,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-US-001,US,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-US-002,US,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-FLOW-001,FLOW,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-FLOW-002,FLOW,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-BR-001,BR,APPROVED,TST-F007-BR-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-BR-002,BR,APPROVED,TST-F007-BR-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-DATA-001,DATA,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-DATA-002,DATA,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-VAL-001,VAL,APPROVED,TST-F007-VAL-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-VAL-002,VAL,APPROVED,TST-F007-VAL-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-CALC-001,CALC,APPROVED,TST-F007-CALC-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-UX-001,UX,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-UX-002,UX,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-UX-003,UX,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-SEC-001,SEC,APPROVED,TST-F007-SEC-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-SEC-002,SEC,APPROVED,TST-F007-SEC-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-AUTO-001,AUTO,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-APP-001,APP,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-NOTIF-001,NOTIF,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-REP-001,REP,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-AI-001,AI,APPROVED,,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-INT-001,INT,APPROVED,TST-F007-INT-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-INT-002,INT,APPROVED,TST-F007-INT-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-API-001,API,APPROVED,TST-F007-API-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-API-002,API,APPROVED,TST-F007-API-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-PERF-001,PERF,APPROVED,TST-F007-PERF-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-OBS-001,OBS,APPROVED,TST-F007-OBS-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-E2E-001,E2E,APPROVED,TST-F007-E2E-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-E2E-002,E2E,APPROVED,TST-F007-E2E-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-UAT-001,UAT,APPROVED,TST-F007-UAT-001,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F007,Lead stages and statuses,CRM,F007-UAT-002,UAT,APPROVED,TST-F007-UAT-002,docs\03-modules\crm\features\F007-lead-stages-and-statuses.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-CAP-001,CAP,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-CAP-002,CAP,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-CAP-003,CAP,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-FR-001,FR,APPROVED,TST-F008-FR-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-FR-002,FR,APPROVED,TST-F008-FR-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-FR-003,FR,APPROVED,TST-F008-FR-003,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-US-001,US,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-US-002,US,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-FLOW-001,FLOW,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-FLOW-002,FLOW,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-BR-001,BR,APPROVED,TST-F008-BR-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-BR-002,BR,APPROVED,TST-F008-BR-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-DATA-001,DATA,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-DATA-002,DATA,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-VAL-001,VAL,APPROVED,TST-F008-VAL-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-VAL-002,VAL,APPROVED,TST-F008-VAL-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-CALC-001,CALC,APPROVED,TST-F008-CALC-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-UX-001,UX,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-UX-002,UX,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-UX-003,UX,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-SEC-001,SEC,APPROVED,TST-F008-SEC-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-SEC-002,SEC,APPROVED,TST-F008-SEC-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-AUTO-001,AUTO,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-APP-001,APP,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-NOTIF-001,NOTIF,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-REP-001,REP,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-AI-001,AI,APPROVED,,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-INT-001,INT,APPROVED,TST-F008-INT-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-INT-002,INT,APPROVED,TST-F008-INT-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-API-001,API,APPROVED,TST-F008-API-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-API-002,API,APPROVED,TST-F008-API-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-PERF-001,PERF,APPROVED,TST-F008-PERF-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-OBS-001,OBS,APPROVED,TST-F008-OBS-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-E2E-001,E2E,APPROVED,TST-F008-E2E-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-E2E-002,E2E,APPROVED,TST-F008-E2E-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-UAT-001,UAT,APPROVED,TST-F008-UAT-001,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F008,Duplicate detection,CRM,F008-UAT-002,UAT,APPROVED,TST-F008-UAT-002,docs\03-modules\crm\features\F008-duplicate-detection.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-CAP-001,CAP,APPROVED,,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-CAP-002,CAP,APPROVED,,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-CAP-003,CAP,APPROVED,,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-FR-001,FR,APPROVED,TST-F009-FR-001,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-FR-002,FR,APPROVED,TST-F009-FR-002,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-FR-003,FR,APPROVED,TST-F009-FR-003,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F009,Opportunities,CRM,F009-US-001,US,APPROVED,,docs\03-modules\crm\features\F009-opportunities.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
