feature_id,module,feature_name,capability_id,capability_name,primary_wave,specification_status,current_code_status,implementation_status,automated_verification_status,codex_qa_status,human_uat_status,final_acceptance_status,active_blocker,dossier_path,evidence_path,last_updated_commit
F068,Procurement,Requisition approvals,PROC-CAP-002,Requisition and spend approval,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F068-requisition-approvals.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F069,Procurement,RFQ creation,PROC-CAP-003,Competitive sourcing and award,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F069-rfq-creation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F070,Procurement,RFQ to multiple vendors,PROC-CAP-003,Competitive sourcing and award,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F070-rfq-to-multiple-vendors.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F071,Procurement,Supplier quotations,PROC-CAP-003,Competitive sourcing and award,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F071-supplier-quotations.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F072,Procurement,Bid comparison,PROC-CAP-003,Competitive sourcing and award,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F072-bid-comparison.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F073,Procurement,Supplier selection,PROC-CAP-003,Competitive sourcing and award,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F073-supplier-selection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F074,Procurement,Purchase orders,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F074-purchase-orders.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F075,Procurement,PO approvals,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F075-po-approvals.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F076,Procurement,PO amendments,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F076-po-amendments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F077,Procurement,Blanket purchase orders,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F077-blanket-purchase-orders.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F078,Procurement,Purchase agreements and contracts,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F078-purchase-agreements-and-contracts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F079,Procurement,Supplier price lists,PROC-CAP-004,"Purchase order, agreement and supplier pricing governance",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F079-supplier-price-lists.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F080,Procurement,Goods receipt / GRN,PROC-CAP-005,"Receiving, rejection and supplier returns",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F080-goods-receipt-grn.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F081,Procurement,Partial receipts,PROC-CAP-005,"Receiving, rejection and supplier returns",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F081-partial-receipts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F082,Procurement,Rejected receipts,PROC-CAP-005,"Receiving, rejection and supplier returns",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F082-rejected-receipts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F083,Procurement,Purchase returns,PROC-CAP-005,"Receiving, rejection and supplier returns",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F083-purchase-returns.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F084,Procurement,Supplier invoices,PROC-CAP-006,"Supplier invoice, matching and landed-cost control",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F084-supplier-invoices.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F085,Procurement,2-way matching,PROC-CAP-006,"Supplier invoice, matching and landed-cost control",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F085-2-way-matching.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F086,Procurement,3-way matching: PO – GRN – Invoice,PROC-CAP-006,"Supplier invoice, matching and landed-cost control",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F086-3-way-matching-po-grn-invoice.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F087,Procurement,Landed costs,PROC-CAP-006,"Supplier invoice, matching and landed-cost control",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F087-landed-costs.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F088,Procurement,Payment terms,PROC-CAP-006,"Supplier invoice, matching and landed-cost control",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F088-payment-terms.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F089,Procurement,Supplier performance,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F089-supplier-performance.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F090,Procurement,Supplier rating,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F090-supplier-rating.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F091,Procurement,Supplier lead times,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F091-supplier-lead-times.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F092,Procurement,Spend analysis,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F092-spend-analysis.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F093,Procurement,Purchase history,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F093-purchase-history.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F094,Procurement,Reorder-generated purchasing,PROC-CAP-008,Replenishment and subcontract purchasing orchestration,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F094-reorder-generated-purchasing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F095,Procurement,Subcontract purchasing,PROC-CAP-008,Replenishment and subcontract purchasing orchestration,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F095-subcontract-purchasing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F096,Procurement,Procurement dashboard,PROC-CAP-007,Supplier performance and procurement intelligence,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/procurement/features/F096-procurement-dashboard.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F097,Stock / Inventory,Item master,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F097-item-master.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F098,Stock / Inventory,Item categories,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F098-item-categories.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F099,Stock / Inventory,SKUs,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F099-skus.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F100,Stock / Inventory,Variants,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F100-variants.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F101,Stock / Inventory,Multiple units of measure,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F101-multiple-units-of-measure.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F102,Stock / Inventory,UOM conversions,STOCK-CAP-001,"Item identity, variants and UOM",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F102-uom-conversions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F103,Stock / Inventory,Warehouses,STOCK-CAP-002,Warehouse network and location model,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F103-warehouses.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F104,Stock / Inventory,Warehouse locations and bins,STOCK-CAP-002,Warehouse network and location model,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F104-warehouse-locations-and-bins.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F105,Stock / Inventory,Multi-warehouse inventory,STOCK-CAP-002,Warehouse network and location model,W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F105-multi-warehouse-inventory.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F106,Stock / Inventory,Real-time stock balance,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F106-real-time-stock-balance.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F107,Stock / Inventory,Stock ledger,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F107-stock-ledger.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F108,Stock / Inventory,Goods receipts,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F108-goods-receipts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F109,Stock / Inventory,Goods issues,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F109-goods-issues.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F110,Stock / Inventory,Internal transfers,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F110-internal-transfers.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F111,Stock / Inventory,Stock adjustments,STOCK-CAP-003,"Perpetual ledger, availability and reservation",W05,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/stock/features/F111-stock-adjustments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
