feature_id,feature_name,module,review_status,semantic_family,required_flow_count,flow_ids,state_transition_count,transition_ids,happy_path,alternate_path,permission_failure,validation_failure,concurrency_conflict,retry_idempotency,reversal_recovery,downstream_failure,reconciliation_closure,review_decision,reviewed_on
F052,Advance payments,Sales,APPROVED,money_movement,10,F052-PFC-01;F052-PFC-02;F052-PFC-03;F052-PFC-04;F052-PFC-05;F052-PFC-06;F052-PFC-07;F052-PFC-08;F052-PFC-09;F052-PFC-10,5,F052-STM-01;F052-STM-02;F052-STM-03;F052-STM-04;F052-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F053,Credit limits,Sales,APPROVED,operational,10,F053-PFC-01;F053-PFC-02;F053-PFC-03;F053-PFC-04;F053-PFC-05;F053-PFC-06;F053-PFC-07;F053-PFC-08;F053-PFC-09;F053-PFC-10,5,F053-STM-01;F053-STM-02;F053-STM-03;F053-STM-04;F053-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F054,Customer returns,Sales,APPROVED,operational,10,F054-PFC-01;F054-PFC-02;F054-PFC-03;F054-PFC-04;F054-PFC-05;F054-PFC-06;F054-PFC-07;F054-PFC-08;F054-PFC-09;F054-PFC-10,5,F054-STM-01;F054-STM-02;F054-STM-03;F054-STM-04;F054-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F055,Credit notes and refunds,Sales,APPROVED,document,10,F055-PFC-01;F055-PFC-02;F055-PFC-03;F055-PFC-04;F055-PFC-05;F055-PFC-06;F055-PFC-07;F055-PFC-08;F055-PFC-09;F055-PFC-10,5,F055-STM-01;F055-STM-02;F055-STM-03;F055-STM-04;F055-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F056,Drop shipping,Sales,APPROVED,operational,10,F056-PFC-01;F056-PFC-02;F056-PFC-03;F056-PFC-04;F056-PFC-05;F056-PFC-06;F056-PFC-07;F056-PFC-08;F056-PFC-09;F056-PFC-10,5,F056-STM-01;F056-STM-02;F056-STM-03;F056-STM-04;F056-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F057,Sales commissions,Sales,APPROVED,operational,10,F057-PFC-01;F057-PFC-02;F057-PFC-03;F057-PFC-04;F057-PFC-05;F057-PFC-06;F057-PFC-07;F057-PFC-08;F057-PFC-09;F057-PFC-10,5,F057-STM-01;F057-STM-02;F057-STM-03;F057-STM-04;F057-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F058,Payment terms,Sales,APPROVED,money_movement,10,F058-PFC-01;F058-PFC-02;F058-PFC-03;F058-PFC-04;F058-PFC-05;F058-PFC-06;F058-PFC-07;F058-PFC-08;F058-PFC-09;F058-PFC-10,5,F058-STM-01;F058-STM-02;F058-STM-03;F058-STM-04;F058-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F059,Order status tracking,Sales,APPROVED,document,10,F059-PFC-01;F059-PFC-02;F059-PFC-03;F059-PFC-04;F059-PFC-05;F059-PFC-06;F059-PFC-07;F059-PFC-08;F059-PFC-09;F059-PFC-10,5,F059-STM-01;F059-STM-02;F059-STM-03;F059-STM-04;F059-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F060,Sales analytics,Sales,APPROVED,analytics,10,F060-PFC-01;F060-PFC-02;F060-PFC-03;F060-PFC-04;F060-PFC-05;F060-PFC-06;F060-PFC-07;F060-PFC-08;F060-PFC-09;F060-PFC-10,5,F060-STM-01;F060-STM-02;F060-STM-03;F060-STM-04;F060-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F061,Margin and profitability,Sales,APPROVED,calculation,10,F061-PFC-01;F061-PFC-02;F061-PFC-03;F061-PFC-04;F061-PFC-05;F061-PFC-06;F061-PFC-07;F061-PFC-08;F061-PFC-09;F061-PFC-10,5,F061-STM-01;F061-STM-02;F061-STM-03;F061-STM-04;F061-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F062,Order-to-cash reporting,Sales,APPROVED,analytics,10,F062-PFC-01;F062-PFC-02;F062-PFC-03;F062-PFC-04;F062-PFC-05;F062-PFC-06;F062-PFC-07;F062-PFC-08;F062-PFC-09;F062-PFC-10,5,F062-STM-01;F062-STM-02;F062-STM-03;F062-STM-04;F062-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F063,Supplier master,Procurement,APPROVED,master_config,10,F063-PFC-01;F063-PFC-02;F063-PFC-03;F063-PFC-04;F063-PFC-05;F063-PFC-06;F063-PFC-07;F063-PFC-08;F063-PFC-09;F063-PFC-10,5,F063-STM-01;F063-STM-02;F063-STM-03;F063-STM-04;F063-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F064,Supplier contacts and addresses,Procurement,APPROVED,master_config,10,F064-PFC-01;F064-PFC-02;F064-PFC-03;F064-PFC-04;F064-PFC-05;F064-PFC-06;F064-PFC-07;F064-PFC-08;F064-PFC-09;F064-PFC-10,5,F064-STM-01;F064-STM-02;F064-STM-03;F064-STM-04;F064-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F065,Supplier onboarding,Procurement,APPROVED,operational,10,F065-PFC-01;F065-PFC-02;F065-PFC-03;F065-PFC-04;F065-PFC-05;F065-PFC-06;F065-PFC-07;F065-PFC-08;F065-PFC-09;F065-PFC-10,5,F065-STM-01;F065-STM-02;F065-STM-03;F065-STM-04;F065-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F066,Supplier categories,Procurement,APPROVED,master_config,10,F066-PFC-01;F066-PFC-02;F066-PFC-03;F066-PFC-04;F066-PFC-05;F066-PFC-06;F066-PFC-07;F066-PFC-08;F066-PFC-09;F066-PFC-10,5,F066-STM-01;F066-STM-02;F066-STM-03;F066-STM-04;F066-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F067,Purchase requisitions,Procurement,APPROVED,document,10,F067-PFC-01;F067-PFC-02;F067-PFC-03;F067-PFC-04;F067-PFC-05;F067-PFC-06;F067-PFC-07;F067-PFC-08;F067-PFC-09;F067-PFC-10,5,F067-STM-01;F067-STM-02;F067-STM-03;F067-STM-04;F067-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F068,Requisition approvals,Procurement,APPROVED,document,10,F068-PFC-01;F068-PFC-02;F068-PFC-03;F068-PFC-04;F068-PFC-05;F068-PFC-06;F068-PFC-07;F068-PFC-08;F068-PFC-09;F068-PFC-10,5,F068-STM-01;F068-STM-02;F068-STM-03;F068-STM-04;F068-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F069,RFQ creation,Procurement,APPROVED,document,10,F069-PFC-01;F069-PFC-02;F069-PFC-03;F069-PFC-04;F069-PFC-05;F069-PFC-06;F069-PFC-07;F069-PFC-08;F069-PFC-09;F069-PFC-10,5,F069-STM-01;F069-STM-02;F069-STM-03;F069-STM-04;F069-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F070,RFQ to multiple vendors,Procurement,APPROVED,document,10,F070-PFC-01;F070-PFC-02;F070-PFC-03;F070-PFC-04;F070-PFC-05;F070-PFC-06;F070-PFC-07;F070-PFC-08;F070-PFC-09;F070-PFC-10,5,F070-STM-01;F070-STM-02;F070-STM-03;F070-STM-04;F070-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F071,Supplier quotations,Procurement,APPROVED,document,10,F071-PFC-01;F071-PFC-02;F071-PFC-03;F071-PFC-04;F071-PFC-05;F071-PFC-06;F071-PFC-07;F071-PFC-08;F071-PFC-09;F071-PFC-10,5,F071-STM-01;F071-STM-02;F071-STM-03;F071-STM-04;F071-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F072,Bid comparison,Procurement,APPROVED,operational,10,F072-PFC-01;F072-PFC-02;F072-PFC-03;F072-PFC-04;F072-PFC-05;F072-PFC-06;F072-PFC-07;F072-PFC-08;F072-PFC-09;F072-PFC-10,5,F072-STM-01;F072-STM-02;F072-STM-03;F072-STM-04;F072-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F073,Supplier selection,Procurement,APPROVED,decision,10,F073-PFC-01;F073-PFC-02;F073-PFC-03;F073-PFC-04;F073-PFC-05;F073-PFC-06;F073-PFC-07;F073-PFC-08;F073-PFC-09;F073-PFC-10,5,F073-STM-01;F073-STM-02;F073-STM-03;F073-STM-04;F073-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F074,Purchase orders,Procurement,APPROVED,document,10,F074-PFC-01;F074-PFC-02;F074-PFC-03;F074-PFC-04;F074-PFC-05;F074-PFC-06;F074-PFC-07;F074-PFC-08;F074-PFC-09;F074-PFC-10,5,F074-STM-01;F074-STM-02;F074-STM-03;F074-STM-04;F074-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F075,PO approvals,Procurement,APPROVED,decision,10,F075-PFC-01;F075-PFC-02;F075-PFC-03;F075-PFC-04;F075-PFC-05;F075-PFC-06;F075-PFC-07;F075-PFC-08;F075-PFC-09;F075-PFC-10,5,F075-STM-01;F075-STM-02;F075-STM-03;F075-STM-04;F075-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F076,PO amendments,Procurement,APPROVED,operational,10,F076-PFC-01;F076-PFC-02;F076-PFC-03;F076-PFC-04;F076-PFC-05;F076-PFC-06;F076-PFC-07;F076-PFC-08;F076-PFC-09;F076-PFC-10,5,F076-STM-01;F076-STM-02;F076-STM-03;F076-STM-04;F076-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F077,Blanket purchase orders,Procurement,APPROVED,document,10,F077-PFC-01;F077-PFC-02;F077-PFC-03;F077-PFC-04;F077-PFC-05;F077-PFC-06;F077-PFC-07;F077-PFC-08;F077-PFC-09;F077-PFC-10,5,F077-STM-01;F077-STM-02;F077-STM-03;F077-STM-04;F077-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F078,Purchase agreements and contracts,Procurement,APPROVED,document,10,F078-PFC-01;F078-PFC-02;F078-PFC-03;F078-PFC-04;F078-PFC-05;F078-PFC-06;F078-PFC-07;F078-PFC-08;F078-PFC-09;F078-PFC-10,5,F078-STM-01;F078-STM-02;F078-STM-03;F078-STM-04;F078-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F079,Supplier price lists,Procurement,APPROVED,master_config,10,F079-PFC-01;F079-PFC-02;F079-PFC-03;F079-PFC-04;F079-PFC-05;F079-PFC-06;F079-PFC-07;F079-PFC-08;F079-PFC-09;F079-PFC-10,5,F079-STM-01;F079-STM-02;F079-STM-03;F079-STM-04;F079-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F080,Goods receipt / GRN,Procurement,APPROVED,document,10,F080-PFC-01;F080-PFC-02;F080-PFC-03;F080-PFC-04;F080-PFC-05;F080-PFC-06;F080-PFC-07;F080-PFC-08;F080-PFC-09;F080-PFC-10,5,F080-STM-01;F080-STM-02;F080-STM-03;F080-STM-04;F080-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F081,Partial receipts,Procurement,APPROVED,operational,10,F081-PFC-01;F081-PFC-02;F081-PFC-03;F081-PFC-04;F081-PFC-05;F081-PFC-06;F081-PFC-07;F081-PFC-08;F081-PFC-09;F081-PFC-10,5,F081-STM-01;F081-STM-02;F081-STM-03;F081-STM-04;F081-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F082,Rejected receipts,Procurement,APPROVED,operational,10,F082-PFC-01;F082-PFC-02;F082-PFC-03;F082-PFC-04;F082-PFC-05;F082-PFC-06;F082-PFC-07;F082-PFC-08;F082-PFC-09;F082-PFC-10,5,F082-STM-01;F082-STM-02;F082-STM-03;F082-STM-04;F082-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F083,Purchase returns,Procurement,APPROVED,operational,10,F083-PFC-01;F083-PFC-02;F083-PFC-03;F083-PFC-04;F083-PFC-05;F083-PFC-06;F083-PFC-07;F083-PFC-08;F083-PFC-09;F083-PFC-10,5,F083-STM-01;F083-STM-02;F083-STM-03;F083-STM-04;F083-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F084,Supplier invoices,Procurement,APPROVED,document,10,F084-PFC-01;F084-PFC-02;F084-PFC-03;F084-PFC-04;F084-PFC-05;F084-PFC-06;F084-PFC-07;F084-PFC-08;F084-PFC-09;F084-PFC-10,5,F084-STM-01;F084-STM-02;F084-STM-03;F084-STM-04;F084-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F085,2-way matching,Procurement,APPROVED,operational,10,F085-PFC-01;F085-PFC-02;F085-PFC-03;F085-PFC-04;F085-PFC-05;F085-PFC-06;F085-PFC-07;F085-PFC-08;F085-PFC-09;F085-PFC-10,5,F085-STM-01;F085-STM-02;F085-STM-03;F085-STM-04;F085-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F086,3-way matching: PO – GRN – Invoice,Procurement,APPROVED,document,10,F086-PFC-01;F086-PFC-02;F086-PFC-03;F086-PFC-04;F086-PFC-05;F086-PFC-06;F086-PFC-07;F086-PFC-08;F086-PFC-09;F086-PFC-10,5,F086-STM-01;F086-STM-02;F086-STM-03;F086-STM-04;F086-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F087,Landed costs,Procurement,APPROVED,calculation,10,F087-PFC-01;F087-PFC-02;F087-PFC-03;F087-PFC-04;F087-PFC-05;F087-PFC-06;F087-PFC-07;F087-PFC-08;F087-PFC-09;F087-PFC-10,5,F087-STM-01;F087-STM-02;F087-STM-03;F087-STM-04;F087-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F088,Payment terms,Procurement,APPROVED,money_movement,10,F088-PFC-01;F088-PFC-02;F088-PFC-03;F088-PFC-04;F088-PFC-05;F088-PFC-06;F088-PFC-07;F088-PFC-08;F088-PFC-09;F088-PFC-10,5,F088-STM-01;F088-STM-02;F088-STM-03;F088-STM-04;F088-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F089,Supplier performance,Procurement,APPROVED,operational,10,F089-PFC-01;F089-PFC-02;F089-PFC-03;F089-PFC-04;F089-PFC-05;F089-PFC-06;F089-PFC-07;F089-PFC-08;F089-PFC-09;F089-PFC-10,5,F089-STM-01;F089-STM-02;F089-STM-03;F089-STM-04;F089-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F090,Supplier rating,Procurement,APPROVED,operational,10,F090-PFC-01;F090-PFC-02;F090-PFC-03;F090-PFC-04;F090-PFC-05;F090-PFC-06;F090-PFC-07;F090-PFC-08;F090-PFC-09;F090-PFC-10,5,F090-STM-01;F090-STM-02;F090-STM-03;F090-STM-04;F090-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F091,Supplier lead times,Procurement,APPROVED,operational,10,F091-PFC-01;F091-PFC-02;F091-PFC-03;F091-PFC-04;F091-PFC-05;F091-PFC-06;F091-PFC-07;F091-PFC-08;F091-PFC-09;F091-PFC-10,5,F091-STM-01;F091-STM-02;F091-STM-03;F091-STM-04;F091-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F092,Spend analysis,Procurement,APPROVED,analytics,10,F092-PFC-01;F092-PFC-02;F092-PFC-03;F092-PFC-04;F092-PFC-05;F092-PFC-06;F092-PFC-07;F092-PFC-08;F092-PFC-09;F092-PFC-10,5,F092-STM-01;F092-STM-02;F092-STM-03;F092-STM-04;F092-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F093,Purchase history,Procurement,APPROVED,operational,10,F093-PFC-01;F093-PFC-02;F093-PFC-03;F093-PFC-04;F093-PFC-05;F093-PFC-06;F093-PFC-07;F093-PFC-08;F093-PFC-09;F093-PFC-10,5,F093-STM-01;F093-STM-02;F093-STM-03;F093-STM-04;F093-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F094,Reorder-generated purchasing,Procurement,APPROVED,document,10,F094-PFC-01;F094-PFC-02;F094-PFC-03;F094-PFC-04;F094-PFC-05;F094-PFC-06;F094-PFC-07;F094-PFC-08;F094-PFC-09;F094-PFC-10,5,F094-STM-01;F094-STM-02;F094-STM-03;F094-STM-04;F094-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F095,Subcontract purchasing,Procurement,APPROVED,document,10,F095-PFC-01;F095-PFC-02;F095-PFC-03;F095-PFC-04;F095-PFC-05;F095-PFC-06;F095-PFC-07;F095-PFC-08;F095-PFC-09;F095-PFC-10,5,F095-STM-01;F095-STM-02;F095-STM-03;F095-STM-04;F095-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F096,Procurement dashboard,Procurement,APPROVED,analytics,10,F096-PFC-01;F096-PFC-02;F096-PFC-03;F096-PFC-04;F096-PFC-05;F096-PFC-06;F096-PFC-07;F096-PFC-08;F096-PFC-09;F096-PFC-10,5,F096-STM-01;F096-STM-02;F096-STM-03;F096-STM-04;F096-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F097,Item master,Stock / Inventory,APPROVED,master_config,10,F097-PFC-01;F097-PFC-02;F097-PFC-03;F097-PFC-04;F097-PFC-05;F097-PFC-06;F097-PFC-07;F097-PFC-08;F097-PFC-09;F097-PFC-10,5,F097-STM-01;F097-STM-02;F097-STM-03;F097-STM-04;F097-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F098,Item categories,Stock / Inventory,APPROVED,master_config,10,F098-PFC-01;F098-PFC-02;F098-PFC-03;F098-PFC-04;F098-PFC-05;F098-PFC-06;F098-PFC-07;F098-PFC-08;F098-PFC-09;F098-PFC-10,5,F098-STM-01;F098-STM-02;F098-STM-03;F098-STM-04;F098-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F099,SKUs,Stock / Inventory,APPROVED,operational,10,F099-PFC-01;F099-PFC-02;F099-PFC-03;F099-PFC-04;F099-PFC-05;F099-PFC-06;F099-PFC-07;F099-PFC-08;F099-PFC-09;F099-PFC-10,5,F099-STM-01;F099-STM-02;F099-STM-03;F099-STM-04;F099-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F100,Variants,Stock / Inventory,APPROVED,operational,10,F100-PFC-01;F100-PFC-02;F100-PFC-03;F100-PFC-04;F100-PFC-05;F100-PFC-06;F100-PFC-07;F100-PFC-08;F100-PFC-09;F100-PFC-10,5,F100-STM-01;F100-STM-02;F100-STM-03;F100-STM-04;F100-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F101,Multiple units of measure,Stock / Inventory,APPROVED,operational,10,F101-PFC-01;F101-PFC-02;F101-PFC-03;F101-PFC-04;F101-PFC-05;F101-PFC-06;F101-PFC-07;F101-PFC-08;F101-PFC-09;F101-PFC-10,5,F101-STM-01;F101-STM-02;F101-STM-03;F101-STM-04;F101-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F102,UOM conversions,Stock / Inventory,APPROVED,master_config,10,F102-PFC-01;F102-PFC-02;F102-PFC-03;F102-PFC-04;F102-PFC-05;F102-PFC-06;F102-PFC-07;F102-PFC-08;F102-PFC-09;F102-PFC-10,5,F102-STM-01;F102-STM-02;F102-STM-03;F102-STM-04;F102-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F103,Warehouses,Stock / Inventory,APPROVED,master_config,10,F103-PFC-01;F103-PFC-02;F103-PFC-03;F103-PFC-04;F103-PFC-05;F103-PFC-06;F103-PFC-07;F103-PFC-08;F103-PFC-09;F103-PFC-10,5,F103-STM-01;F103-STM-02;F103-STM-03;F103-STM-04;F103-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
