feature_id,feature_name,module,dossier_path,schema_version,mandatory_sections,nested_requirement_types,requirement_contract,ux_contract,working_status,readiness_gate,current_code_evidence,semantic_research,note
F445,Statutory reports,HR & Payroll,docs/03-modules/hr-payroll/features/F445-statutory-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F446,State-specific statutory configuration,HR & Payroll,docs/03-modules/hr-payroll/features/F446-state-specific-statutory-configuration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F447,Payroll compliance reports,HR & Payroll,docs/03-modules/hr-payroll/features/F447-payroll-compliance-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F448,Goals,HR & Payroll,docs/03-modules/hr-payroll/features/F448-goals.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F449,Appraisals,HR & Payroll,docs/03-modules/hr-payroll/features/F449-appraisals.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F450,Performance reviews,HR & Payroll,docs/03-modules/hr-payroll/features/F450-performance-reviews.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F451,Skills,HR & Payroll,docs/03-modules/hr-payroll/features/F451-skills.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F452,Training,HR & Payroll,docs/03-modules/hr-payroll/features/F452-training.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F453,Chart of Accounts,Accounting / Finance,docs/03-modules/accounting/features/F453-chart-of-accounts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F454,General Ledger,Accounting / Finance,docs/03-modules/accounting/features/F454-general-ledger.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F455,Journal entries,Accounting / Finance,docs/03-modules/accounting/features/F455-journal-entries.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F456,Double-entry enforcement,Accounting / Finance,docs/03-modules/accounting/features/F456-double-entry-enforcement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F457,Fiscal years,Accounting / Finance,docs/03-modules/accounting/features/F457-fiscal-years.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F458,Accounting periods,Accounting / Finance,docs/03-modules/accounting/features/F458-accounting-periods.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F459,Period locks,Accounting / Finance,docs/03-modules/accounting/features/F459-period-locks.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F460,Cost centres,Accounting / Finance,docs/03-modules/accounting/features/F460-cost-centres.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F461,Departments / financial dimensions,Accounting / Finance,docs/03-modules/accounting/features/F461-departments-financial-dimensions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F462,Custom accounting dimensions,Accounting / Finance,docs/03-modules/accounting/features/F462-custom-accounting-dimensions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F463,Customer invoices,Accounting / Finance,docs/03-modules/accounting/features/F463-customer-invoices.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F464,Credit notes,Accounting / Finance,docs/03-modules/accounting/features/F464-credit-notes.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F465,Customer receipts,Accounting / Finance,docs/03-modules/accounting/features/F465-customer-receipts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F466,Payment allocation,Accounting / Finance,docs/03-modules/accounting/features/F466-payment-allocation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F467,Outstanding balances,Accounting / Finance,docs/03-modules/accounting/features/F467-outstanding-balances.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F468,AR aging,Accounting / Finance,docs/03-modules/accounting/features/F468-ar-aging.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F469,Customer statements,Accounting / Finance,docs/03-modules/accounting/features/F469-customer-statements.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F470,Credit control,Accounting / Finance,docs/03-modules/accounting/features/F470-credit-control.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F471,Supplier invoices,Accounting / Finance,docs/03-modules/accounting/features/F471-supplier-invoices.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F472,Debit notes,Accounting / Finance,docs/03-modules/accounting/features/F472-debit-notes.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F473,Supplier payments,Accounting / Finance,docs/03-modules/accounting/features/F473-supplier-payments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F474,Supplier payment allocation,Accounting / Finance,docs/03-modules/accounting/features/F474-supplier-payment-allocation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F475,AP aging,Accounting / Finance,docs/03-modules/accounting/features/F475-ap-aging.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F476,Bank accounts,Accounting / Finance,docs/03-modules/accounting/features/F476-bank-accounts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F477,Cash accounts,Accounting / Finance,docs/03-modules/accounting/features/F477-cash-accounts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F478,Bank transactions,Accounting / Finance,docs/03-modules/accounting/features/F478-bank-transactions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F479,Bank reconciliation,Accounting / Finance,docs/03-modules/accounting/features/F479-bank-reconciliation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F480,Payment reconciliation,Accounting / Finance,docs/03-modules/accounting/features/F480-payment-reconciliation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F481,Tax codes,Accounting / Finance,docs/03-modules/accounting/features/F481-tax-codes.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F482,Tax calculation,Accounting / Finance,docs/03-modules/accounting/features/F482-tax-calculation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F483,GST,Accounting / Finance,docs/03-modules/accounting/features/F483-gst.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F484,CGST / SGST / IGST,Accounting / Finance,docs/03-modules/accounting/features/F484-cgst-sgst-igst.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F485,TDS,Accounting / Finance,docs/03-modules/accounting/features/F485-tds.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F486,TCS,Accounting / Finance,docs/03-modules/accounting/features/F486-tcs.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F487,Tax reports,Accounting / Finance,docs/03-modules/accounting/features/F487-tax-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F488,Budgets,Accounting / Finance,docs/03-modules/accounting/features/F488-budgets.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F489,Budget vs actual,Accounting / Finance,docs/03-modules/accounting/features/F489-budget-vs-actual.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F490,Recurring journals,Accounting / Finance,docs/03-modules/accounting/features/F490-recurring-journals.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F491,Accruals,Accounting / Finance,docs/03-modules/accounting/features/F491-accruals.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F492,Deferrals and prepayments,Accounting / Finance,docs/03-modules/accounting/features/F492-deferrals-and-prepayments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F493,Revenue recognition,Accounting / Finance,docs/03-modules/accounting/features/F493-revenue-recognition.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F494,Multi-currency,Accounting / Finance,docs/03-modules/accounting/features/F494-multi-currency.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F495,Exchange rates,Accounting / Finance,docs/03-modules/accounting/features/F495-exchange-rates.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F496,FX gains and losses,Accounting / Finance,docs/03-modules/accounting/features/F496-fx-gains-and-losses.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F497,Intercompany,Accounting / Finance,docs/03-modules/accounting/features/F497-intercompany.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F498,Multi-company,Accounting / Finance,docs/03-modules/accounting/features/F498-multi-company.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F499,Consolidation,Accounting / Finance,docs/03-modules/accounting/features/F499-consolidation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F500,Financial close,Accounting / Finance,docs/03-modules/accounting/features/F500-financial-close.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F501,Trial balance,Accounting / Finance,docs/03-modules/accounting/features/F501-trial-balance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F502,Profit & Loss,Accounting / Finance,docs/03-modules/accounting/features/F502-profit-and-loss.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F503,Balance Sheet,Accounting / Finance,docs/03-modules/accounting/features/F503-balance-sheet.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F504,Cash Flow Statement,Accounting / Finance,docs/03-modules/accounting/features/F504-cash-flow-statement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F505,General Ledger report,Accounting / Finance,docs/03-modules/accounting/features/F505-general-ledger-report.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F506,AR aging report,Accounting / Finance,docs/03-modules/accounting/features/F506-ar-aging-report.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F507,AP aging report,Accounting / Finance,docs/03-modules/accounting/features/F507-ap-aging-report.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F508,Cost-centre / dimension reports,Accounting / Finance,docs/03-modules/accounting/features/F508-cost-centre-dimension-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F509,Financial dashboards,Accounting / Finance,docs/03-modules/accounting/features/F509-financial-dashboards.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F510,Audit trail,Accounting / Finance,docs/03-modules/accounting/features/F510-audit-trail.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
