requirement_id,feature_id,capability_id,module,requirement_type,priority,ui_relevance,test_ids,status
F005-APP-001,F005,CRM-CAP-002,CRM,APP,P0,DIRECT_UI,PVT-F005-APP-001,IMPLEMENTED_UNVERIFIED
F005-NOTIF-001,F005,CRM-CAP-002,CRM,NOTIF,P0,AFFECTS_UI_STATE,PVT-F005-NOTIF-001,IMPLEMENTED_UNVERIFIED
F005-REP-001,F005,CRM-CAP-002,CRM,REP,P0,DIRECT_UI,PVT-F005-REP-001,IMPLEMENTED_UNVERIFIED
F005-AI-001,F005,CRM-CAP-002,CRM,AI,P0,AFFECTS_UI_STATE,PVT-F005-AI-001,IMPLEMENTED_UNVERIFIED
F005-INT-001,F005,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F005-INT-001;PVT-F005-INT-001,IMPLEMENTED_UNVERIFIED
F005-INT-002,F005,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F005-INT-002;PVT-F005-INT-002,IMPLEMENTED_UNVERIFIED
F005-API-001,F005,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F005-API-001;PVT-F005-API-001,IMPLEMENTED_UNVERIFIED
F005-API-002,F005,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F005-API-002;PVT-F005-API-002,IMPLEMENTED_UNVERIFIED
F005-PERF-001,F005,CRM-CAP-002,CRM,PERF,P1,AFFECTS_UI_STATE,TST-F005-PERF-001;PVT-F005-PERF-001,IMPLEMENTED_UNVERIFIED
F005-OBS-001,F005,CRM-CAP-002,CRM,OBS,P0,NO_DIRECT_UI,TST-F005-OBS-001;PVT-F005-OBS-001,IMPLEMENTED_UNVERIFIED
F005-E2E-001,F005,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F005-E2E-001;PVT-F005-E2E-001,IMPLEMENTED_UNVERIFIED
F005-E2E-002,F005,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F005-E2E-002;PVT-F005-E2E-002,IMPLEMENTED_UNVERIFIED
F005-UAT-001,F005,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F005-UAT-001;PVT-F005-UAT-001,IMPLEMENTED_UNVERIFIED
F005-UAT-002,F005,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F005-UAT-002;PVT-F005-UAT-002,IMPLEMENTED_UNVERIFIED
F006-CAP-001,F006,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F006-CAP-001,IMPLEMENTED_UNVERIFIED
F006-CAP-002,F006,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F006-CAP-002,IMPLEMENTED_UNVERIFIED
F006-CAP-003,F006,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F006-CAP-003,IMPLEMENTED_UNVERIFIED
F006-FR-001,F006,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F006-FR-001;PVT-F006-FR-001,IMPLEMENTED_UNVERIFIED
F006-FR-002,F006,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F006-FR-002;PVT-F006-FR-002,IMPLEMENTED_UNVERIFIED
F006-FR-003,F006,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F006-FR-003;PVT-F006-FR-003,IMPLEMENTED_UNVERIFIED
F006-US-001,F006,CRM-CAP-002,CRM,US,P0,DIRECT_UI,PVT-F006-US-001,IMPLEMENTED_UNVERIFIED
F006-US-002,F006,CRM-CAP-002,CRM,US,P0,DIRECT_UI,PVT-F006-US-002,IMPLEMENTED_UNVERIFIED
F006-FLOW-001,F006,CRM-CAP-002,CRM,FLOW,P0,DIRECT_UI,PVT-F006-FLOW-001,IMPLEMENTED_UNVERIFIED
F006-FLOW-002,F006,CRM-CAP-002,CRM,FLOW,P0,DIRECT_UI,PVT-F006-FLOW-002,IMPLEMENTED_UNVERIFIED
F006-BR-001,F006,CRM-CAP-002,CRM,BR,P0,AFFECTS_UI_STATE,TST-F006-BR-001;PVT-F006-BR-001,IMPLEMENTED_UNVERIFIED
F006-BR-002,F006,CRM-CAP-002,CRM,BR,P0,AFFECTS_UI_STATE,TST-F006-BR-002;PVT-F006-BR-002,IMPLEMENTED_UNVERIFIED
F006-DATA-001,F006,CRM-CAP-002,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F006-DATA-001,IMPLEMENTED_UNVERIFIED
F006-DATA-002,F006,CRM-CAP-002,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F006-DATA-002,IMPLEMENTED_UNVERIFIED
F006-VAL-001,F006,CRM-CAP-002,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F006-VAL-001;PVT-F006-VAL-001,IMPLEMENTED_UNVERIFIED
F006-VAL-002,F006,CRM-CAP-002,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F006-VAL-002;PVT-F006-VAL-002,IMPLEMENTED_UNVERIFIED
F006-CALC-001,F006,CRM-CAP-002,CRM,CALC,P0,AFFECTS_UI_STATE,TST-F006-CALC-001;PVT-F006-CALC-001,IMPLEMENTED_UNVERIFIED
F006-UX-001,F006,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F006-UX-001,IMPLEMENTED_UNVERIFIED
F006-UX-002,F006,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F006-UX-002,IMPLEMENTED_UNVERIFIED
F006-UX-003,F006,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F006-UX-003,IMPLEMENTED_UNVERIFIED
F006-SEC-001,F006,CRM-CAP-002,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F006-SEC-001;PVT-F006-SEC-001,IMPLEMENTED_UNVERIFIED
F006-SEC-002,F006,CRM-CAP-002,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F006-SEC-002;PVT-F006-SEC-002,IMPLEMENTED_UNVERIFIED
F006-AUTO-001,F006,CRM-CAP-002,CRM,AUTO,P0,AFFECTS_UI_STATE,PVT-F006-AUTO-001,IMPLEMENTED_UNVERIFIED
F006-APP-001,F006,CRM-CAP-002,CRM,APP,P0,DIRECT_UI,PVT-F006-APP-001,IMPLEMENTED_UNVERIFIED
F006-NOTIF-001,F006,CRM-CAP-002,CRM,NOTIF,P0,AFFECTS_UI_STATE,PVT-F006-NOTIF-001,IMPLEMENTED_UNVERIFIED
F006-REP-001,F006,CRM-CAP-002,CRM,REP,P0,DIRECT_UI,PVT-F006-REP-001,IMPLEMENTED_UNVERIFIED
F006-AI-001,F006,CRM-CAP-002,CRM,AI,P0,AFFECTS_UI_STATE,PVT-F006-AI-001,IMPLEMENTED_UNVERIFIED
F006-INT-001,F006,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F006-INT-001;PVT-F006-INT-001,IMPLEMENTED_UNVERIFIED
F006-INT-002,F006,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F006-INT-002;PVT-F006-INT-002,IMPLEMENTED_UNVERIFIED
F006-API-001,F006,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F006-API-001;PVT-F006-API-001,IMPLEMENTED_UNVERIFIED
F006-API-002,F006,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F006-API-002;PVT-F006-API-002,IMPLEMENTED_UNVERIFIED
F006-PERF-001,F006,CRM-CAP-002,CRM,PERF,P1,AFFECTS_UI_STATE,TST-F006-PERF-001;PVT-F006-PERF-001,IMPLEMENTED_UNVERIFIED
F006-OBS-001,F006,CRM-CAP-002,CRM,OBS,P0,NO_DIRECT_UI,TST-F006-OBS-001;PVT-F006-OBS-001,IMPLEMENTED_UNVERIFIED
F006-E2E-001,F006,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F006-E2E-001;PVT-F006-E2E-001,IMPLEMENTED_UNVERIFIED
F006-E2E-002,F006,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F006-E2E-002;PVT-F006-E2E-002,IMPLEMENTED_UNVERIFIED
F006-UAT-001,F006,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F006-UAT-001;PVT-F006-UAT-001,IMPLEMENTED_UNVERIFIED
F006-UAT-002,F006,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F006-UAT-002;PVT-F006-UAT-002,IMPLEMENTED_UNVERIFIED
F007-CAP-001,F007,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F007-CAP-001,IMPLEMENTED_UNVERIFIED
F007-CAP-002,F007,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F007-CAP-002,IMPLEMENTED_UNVERIFIED
F007-CAP-003,F007,CRM-CAP-002,CRM,CAP,P0,DIRECT_UI,PVT-F007-CAP-003,IMPLEMENTED_UNVERIFIED
F007-FR-001,F007,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F007-FR-001;PVT-F007-FR-001,IMPLEMENTED_UNVERIFIED
F007-FR-002,F007,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F007-FR-002;PVT-F007-FR-002,IMPLEMENTED_UNVERIFIED
F007-FR-003,F007,CRM-CAP-002,CRM,FR,P0,DIRECT_UI,TST-F007-FR-003;PVT-F007-FR-003,IMPLEMENTED_UNVERIFIED
F007-US-001,F007,CRM-CAP-002,CRM,US,P0,DIRECT_UI,PVT-F007-US-001,IMPLEMENTED_UNVERIFIED
F007-US-002,F007,CRM-CAP-002,CRM,US,P0,DIRECT_UI,PVT-F007-US-002,IMPLEMENTED_UNVERIFIED
F007-FLOW-001,F007,CRM-CAP-002,CRM,FLOW,P0,DIRECT_UI,PVT-F007-FLOW-001,IMPLEMENTED_UNVERIFIED
F007-FLOW-002,F007,CRM-CAP-002,CRM,FLOW,P0,DIRECT_UI,PVT-F007-FLOW-002,IMPLEMENTED_UNVERIFIED
F007-BR-001,F007,CRM-CAP-002,CRM,BR,P0,AFFECTS_UI_STATE,TST-F007-BR-001;PVT-F007-BR-001,IMPLEMENTED_UNVERIFIED
F007-BR-002,F007,CRM-CAP-002,CRM,BR,P0,AFFECTS_UI_STATE,TST-F007-BR-002;PVT-F007-BR-002,IMPLEMENTED_UNVERIFIED
F007-DATA-001,F007,CRM-CAP-002,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F007-DATA-001,IMPLEMENTED_UNVERIFIED
F007-DATA-002,F007,CRM-CAP-002,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F007-DATA-002,IMPLEMENTED_UNVERIFIED
F007-VAL-001,F007,CRM-CAP-002,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F007-VAL-001;PVT-F007-VAL-001,IMPLEMENTED_UNVERIFIED
F007-VAL-002,F007,CRM-CAP-002,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F007-VAL-002;PVT-F007-VAL-002,IMPLEMENTED_UNVERIFIED
F007-CALC-001,F007,CRM-CAP-002,CRM,CALC,P0,AFFECTS_UI_STATE,TST-F007-CALC-001;PVT-F007-CALC-001,IMPLEMENTED_UNVERIFIED
F007-UX-001,F007,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F007-UX-001,IMPLEMENTED_UNVERIFIED
F007-UX-002,F007,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F007-UX-002,IMPLEMENTED_UNVERIFIED
F007-UX-003,F007,CRM-CAP-002,CRM,UX,P0,DIRECT_UI,PVT-F007-UX-003,IMPLEMENTED_UNVERIFIED
F007-SEC-001,F007,CRM-CAP-002,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F007-SEC-001;PVT-F007-SEC-001,IMPLEMENTED_UNVERIFIED
F007-SEC-002,F007,CRM-CAP-002,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F007-SEC-002;PVT-F007-SEC-002,IMPLEMENTED_UNVERIFIED
F007-AUTO-001,F007,CRM-CAP-002,CRM,AUTO,P0,AFFECTS_UI_STATE,PVT-F007-AUTO-001,IMPLEMENTED_UNVERIFIED
F007-APP-001,F007,CRM-CAP-002,CRM,APP,P0,DIRECT_UI,PVT-F007-APP-001,IMPLEMENTED_UNVERIFIED
F007-NOTIF-001,F007,CRM-CAP-002,CRM,NOTIF,P0,AFFECTS_UI_STATE,PVT-F007-NOTIF-001,IMPLEMENTED_UNVERIFIED
F007-REP-001,F007,CRM-CAP-002,CRM,REP,P0,DIRECT_UI,PVT-F007-REP-001,IMPLEMENTED_UNVERIFIED
F007-AI-001,F007,CRM-CAP-002,CRM,AI,P0,AFFECTS_UI_STATE,PVT-F007-AI-001,IMPLEMENTED_UNVERIFIED
F007-INT-001,F007,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F007-INT-001;PVT-F007-INT-001,IMPLEMENTED_UNVERIFIED
F007-INT-002,F007,CRM-CAP-002,CRM,INT,P0,NO_DIRECT_UI,TST-F007-INT-002;PVT-F007-INT-002,IMPLEMENTED_UNVERIFIED
F007-API-001,F007,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F007-API-001;PVT-F007-API-001,IMPLEMENTED_UNVERIFIED
F007-API-002,F007,CRM-CAP-002,CRM,API,P0,NO_DIRECT_UI,TST-F007-API-002;PVT-F007-API-002,IMPLEMENTED_UNVERIFIED
F007-PERF-001,F007,CRM-CAP-002,CRM,PERF,P1,AFFECTS_UI_STATE,TST-F007-PERF-001;PVT-F007-PERF-001,IMPLEMENTED_UNVERIFIED
F007-OBS-001,F007,CRM-CAP-002,CRM,OBS,P0,NO_DIRECT_UI,TST-F007-OBS-001;PVT-F007-OBS-001,IMPLEMENTED_UNVERIFIED
F007-E2E-001,F007,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F007-E2E-001;PVT-F007-E2E-001,IMPLEMENTED_UNVERIFIED
F007-E2E-002,F007,CRM-CAP-002,CRM,E2E,P0,NO_DIRECT_UI,TST-F007-E2E-002;PVT-F007-E2E-002,IMPLEMENTED_UNVERIFIED
F007-UAT-001,F007,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F007-UAT-001;PVT-F007-UAT-001,IMPLEMENTED_UNVERIFIED
F007-UAT-002,F007,CRM-CAP-002,CRM,UAT,P0,NO_DIRECT_UI,TST-F007-UAT-002;PVT-F007-UAT-002,IMPLEMENTED_UNVERIFIED
F008-CAP-001,F008,CRM-CAP-001,CRM,CAP,P0,DIRECT_UI,PVT-F008-CAP-001,IMPLEMENTED_UNVERIFIED
F008-CAP-002,F008,CRM-CAP-001,CRM,CAP,P0,DIRECT_UI,PVT-F008-CAP-002,IMPLEMENTED_UNVERIFIED
F008-CAP-003,F008,CRM-CAP-001,CRM,CAP,P0,DIRECT_UI,PVT-F008-CAP-003,IMPLEMENTED_UNVERIFIED
F008-FR-001,F008,CRM-CAP-001,CRM,FR,P0,DIRECT_UI,TST-F008-FR-001;PVT-F008-FR-001,IMPLEMENTED_UNVERIFIED
F008-FR-002,F008,CRM-CAP-001,CRM,FR,P0,DIRECT_UI,TST-F008-FR-002;PVT-F008-FR-002,IMPLEMENTED_UNVERIFIED
F008-FR-003,F008,CRM-CAP-001,CRM,FR,P0,DIRECT_UI,TST-F008-FR-003;PVT-F008-FR-003,IMPLEMENTED_UNVERIFIED
F008-US-001,F008,CRM-CAP-001,CRM,US,P0,DIRECT_UI,PVT-F008-US-001,IMPLEMENTED_UNVERIFIED
F008-US-002,F008,CRM-CAP-001,CRM,US,P0,DIRECT_UI,PVT-F008-US-002,IMPLEMENTED_UNVERIFIED
F008-FLOW-001,F008,CRM-CAP-001,CRM,FLOW,P0,DIRECT_UI,PVT-F008-FLOW-001,IMPLEMENTED_UNVERIFIED
F008-FLOW-002,F008,CRM-CAP-001,CRM,FLOW,P0,DIRECT_UI,PVT-F008-FLOW-002,IMPLEMENTED_UNVERIFIED
F008-BR-001,F008,CRM-CAP-001,CRM,BR,P0,AFFECTS_UI_STATE,TST-F008-BR-001;PVT-F008-BR-001,IMPLEMENTED_UNVERIFIED
F008-BR-002,F008,CRM-CAP-001,CRM,BR,P0,AFFECTS_UI_STATE,TST-F008-BR-002;PVT-F008-BR-002,IMPLEMENTED_UNVERIFIED
F008-DATA-001,F008,CRM-CAP-001,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F008-DATA-001,IMPLEMENTED_UNVERIFIED
F008-DATA-002,F008,CRM-CAP-001,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F008-DATA-002,IMPLEMENTED_UNVERIFIED
F008-VAL-001,F008,CRM-CAP-001,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F008-VAL-001;PVT-F008-VAL-001,IMPLEMENTED_UNVERIFIED
F008-VAL-002,F008,CRM-CAP-001,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F008-VAL-002;PVT-F008-VAL-002,IMPLEMENTED_UNVERIFIED
F008-CALC-001,F008,CRM-CAP-001,CRM,CALC,P0,AFFECTS_UI_STATE,TST-F008-CALC-001;PVT-F008-CALC-001,IMPLEMENTED_UNVERIFIED
F008-UX-001,F008,CRM-CAP-001,CRM,UX,P0,DIRECT_UI,PVT-F008-UX-001,IMPLEMENTED_UNVERIFIED
F008-UX-002,F008,CRM-CAP-001,CRM,UX,P0,DIRECT_UI,PVT-F008-UX-002,IMPLEMENTED_UNVERIFIED
F008-UX-003,F008,CRM-CAP-001,CRM,UX,P0,DIRECT_UI,PVT-F008-UX-003,IMPLEMENTED_UNVERIFIED
F008-SEC-001,F008,CRM-CAP-001,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F008-SEC-001;PVT-F008-SEC-001,IMPLEMENTED_UNVERIFIED
F008-SEC-002,F008,CRM-CAP-001,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F008-SEC-002;PVT-F008-SEC-002,IMPLEMENTED_UNVERIFIED
F008-AUTO-001,F008,CRM-CAP-001,CRM,AUTO,P0,AFFECTS_UI_STATE,PVT-F008-AUTO-001,IMPLEMENTED_UNVERIFIED
F008-APP-001,F008,CRM-CAP-001,CRM,APP,P0,DIRECT_UI,PVT-F008-APP-001,IMPLEMENTED_UNVERIFIED
F008-NOTIF-001,F008,CRM-CAP-001,CRM,NOTIF,P0,AFFECTS_UI_STATE,PVT-F008-NOTIF-001,IMPLEMENTED_UNVERIFIED
F008-REP-001,F008,CRM-CAP-001,CRM,REP,P0,DIRECT_UI,PVT-F008-REP-001,IMPLEMENTED_UNVERIFIED
F008-AI-001,F008,CRM-CAP-001,CRM,AI,P0,AFFECTS_UI_STATE,PVT-F008-AI-001,IMPLEMENTED_UNVERIFIED
F008-INT-001,F008,CRM-CAP-001,CRM,INT,P0,NO_DIRECT_UI,TST-F008-INT-001;PVT-F008-INT-001,IMPLEMENTED_UNVERIFIED
F008-INT-002,F008,CRM-CAP-001,CRM,INT,P0,NO_DIRECT_UI,TST-F008-INT-002;PVT-F008-INT-002,IMPLEMENTED_UNVERIFIED
F008-API-001,F008,CRM-CAP-001,CRM,API,P0,NO_DIRECT_UI,TST-F008-API-001;PVT-F008-API-001,IMPLEMENTED_UNVERIFIED
F008-API-002,F008,CRM-CAP-001,CRM,API,P0,NO_DIRECT_UI,TST-F008-API-002;PVT-F008-API-002,IMPLEMENTED_UNVERIFIED
F008-PERF-001,F008,CRM-CAP-001,CRM,PERF,P1,AFFECTS_UI_STATE,TST-F008-PERF-001;PVT-F008-PERF-001,IMPLEMENTED_UNVERIFIED
F008-OBS-001,F008,CRM-CAP-001,CRM,OBS,P0,NO_DIRECT_UI,TST-F008-OBS-001;PVT-F008-OBS-001,IMPLEMENTED_UNVERIFIED
F008-E2E-001,F008,CRM-CAP-001,CRM,E2E,P0,NO_DIRECT_UI,TST-F008-E2E-001;PVT-F008-E2E-001,IMPLEMENTED_UNVERIFIED
F008-E2E-002,F008,CRM-CAP-001,CRM,E2E,P0,NO_DIRECT_UI,TST-F008-E2E-002;PVT-F008-E2E-002,IMPLEMENTED_UNVERIFIED
F008-UAT-001,F008,CRM-CAP-001,CRM,UAT,P0,NO_DIRECT_UI,TST-F008-UAT-001;PVT-F008-UAT-001,IMPLEMENTED_UNVERIFIED
F008-UAT-002,F008,CRM-CAP-001,CRM,UAT,P0,NO_DIRECT_UI,TST-F008-UAT-002;PVT-F008-UAT-002,IMPLEMENTED_UNVERIFIED
F009-CAP-001,F009,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F009-CAP-001,IMPLEMENTED_UNVERIFIED
F009-CAP-002,F009,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F009-CAP-002,IMPLEMENTED_UNVERIFIED
F009-CAP-003,F009,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F009-CAP-003,IMPLEMENTED_UNVERIFIED
F009-FR-001,F009,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F009-FR-001;PVT-F009-FR-001,IMPLEMENTED_UNVERIFIED
F009-FR-002,F009,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F009-FR-002;PVT-F009-FR-002,IMPLEMENTED_UNVERIFIED
F009-FR-003,F009,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F009-FR-003;PVT-F009-FR-003,IMPLEMENTED_UNVERIFIED
F009-US-001,F009,CRM-CAP-003,CRM,US,P0,DIRECT_UI,PVT-F009-US-001,IMPLEMENTED_UNVERIFIED
F009-US-002,F009,CRM-CAP-003,CRM,US,P0,DIRECT_UI,PVT-F009-US-002,IMPLEMENTED_UNVERIFIED
F009-FLOW-001,F009,CRM-CAP-003,CRM,FLOW,P0,DIRECT_UI,PVT-F009-FLOW-001,IMPLEMENTED_UNVERIFIED
F009-FLOW-002,F009,CRM-CAP-003,CRM,FLOW,P0,DIRECT_UI,PVT-F009-FLOW-002,IMPLEMENTED_UNVERIFIED
F009-BR-001,F009,CRM-CAP-003,CRM,BR,P0,AFFECTS_UI_STATE,TST-F009-BR-001;PVT-F009-BR-001,IMPLEMENTED_UNVERIFIED
F009-BR-002,F009,CRM-CAP-003,CRM,BR,P0,AFFECTS_UI_STATE,TST-F009-BR-002;PVT-F009-BR-002,IMPLEMENTED_UNVERIFIED
F009-DATA-001,F009,CRM-CAP-003,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F009-DATA-001,IMPLEMENTED_UNVERIFIED
F009-DATA-002,F009,CRM-CAP-003,CRM,DATA,P0,AFFECTS_UI_STATE,PVT-F009-DATA-002,IMPLEMENTED_UNVERIFIED
F009-VAL-001,F009,CRM-CAP-003,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F009-VAL-001;PVT-F009-VAL-001,IMPLEMENTED_UNVERIFIED
F009-VAL-002,F009,CRM-CAP-003,CRM,VAL,P0,AFFECTS_UI_STATE,TST-F009-VAL-002;PVT-F009-VAL-002,IMPLEMENTED_UNVERIFIED
F009-CALC-001,F009,CRM-CAP-003,CRM,CALC,P0,AFFECTS_UI_STATE,TST-F009-CALC-001;PVT-F009-CALC-001,IMPLEMENTED_UNVERIFIED
F009-UX-001,F009,CRM-CAP-003,CRM,UX,P0,DIRECT_UI,PVT-F009-UX-001,IMPLEMENTED_UNVERIFIED
F009-UX-002,F009,CRM-CAP-003,CRM,UX,P0,DIRECT_UI,PVT-F009-UX-002,IMPLEMENTED_UNVERIFIED
F009-UX-003,F009,CRM-CAP-003,CRM,UX,P0,DIRECT_UI,PVT-F009-UX-003,IMPLEMENTED_UNVERIFIED
F009-SEC-001,F009,CRM-CAP-003,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F009-SEC-001;PVT-F009-SEC-001,IMPLEMENTED_UNVERIFIED
F009-SEC-002,F009,CRM-CAP-003,CRM,SEC,P0,AFFECTS_UI_STATE,TST-F009-SEC-002;PVT-F009-SEC-002,IMPLEMENTED_UNVERIFIED
F009-AUTO-001,F009,CRM-CAP-003,CRM,AUTO,P0,AFFECTS_UI_STATE,PVT-F009-AUTO-001,IMPLEMENTED_UNVERIFIED
F009-APP-001,F009,CRM-CAP-003,CRM,APP,P0,DIRECT_UI,PVT-F009-APP-001,IMPLEMENTED_UNVERIFIED
F009-NOTIF-001,F009,CRM-CAP-003,CRM,NOTIF,P0,AFFECTS_UI_STATE,PVT-F009-NOTIF-001,IMPLEMENTED_UNVERIFIED
F009-REP-001,F009,CRM-CAP-003,CRM,REP,P0,DIRECT_UI,PVT-F009-REP-001,IMPLEMENTED_UNVERIFIED
F009-AI-001,F009,CRM-CAP-003,CRM,AI,P0,AFFECTS_UI_STATE,PVT-F009-AI-001,IMPLEMENTED_UNVERIFIED
F009-INT-001,F009,CRM-CAP-003,CRM,INT,P0,NO_DIRECT_UI,TST-F009-INT-001;PVT-F009-INT-001,IMPLEMENTED_UNVERIFIED
F009-INT-002,F009,CRM-CAP-003,CRM,INT,P0,NO_DIRECT_UI,TST-F009-INT-002;PVT-F009-INT-002,IMPLEMENTED_UNVERIFIED
F009-API-001,F009,CRM-CAP-003,CRM,API,P0,NO_DIRECT_UI,TST-F009-API-001;PVT-F009-API-001,IMPLEMENTED_UNVERIFIED
F009-API-002,F009,CRM-CAP-003,CRM,API,P0,NO_DIRECT_UI,TST-F009-API-002;PVT-F009-API-002,IMPLEMENTED_UNVERIFIED
F009-PERF-001,F009,CRM-CAP-003,CRM,PERF,P1,AFFECTS_UI_STATE,TST-F009-PERF-001;PVT-F009-PERF-001,IMPLEMENTED_UNVERIFIED
F009-OBS-001,F009,CRM-CAP-003,CRM,OBS,P0,NO_DIRECT_UI,TST-F009-OBS-001;PVT-F009-OBS-001,IMPLEMENTED_UNVERIFIED
F009-E2E-001,F009,CRM-CAP-003,CRM,E2E,P0,NO_DIRECT_UI,TST-F009-E2E-001;PVT-F009-E2E-001,IMPLEMENTED_UNVERIFIED
F009-E2E-002,F009,CRM-CAP-003,CRM,E2E,P0,NO_DIRECT_UI,TST-F009-E2E-002;PVT-F009-E2E-002,IMPLEMENTED_UNVERIFIED
F009-UAT-001,F009,CRM-CAP-003,CRM,UAT,P0,NO_DIRECT_UI,TST-F009-UAT-001;PVT-F009-UAT-001,IMPLEMENTED_UNVERIFIED
F009-UAT-002,F009,CRM-CAP-003,CRM,UAT,P0,NO_DIRECT_UI,TST-F009-UAT-002;PVT-F009-UAT-002,IMPLEMENTED_UNVERIFIED
F010-CAP-001,F010,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F010-CAP-001,IMPLEMENTED_UNVERIFIED
F010-CAP-002,F010,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F010-CAP-002,IMPLEMENTED_UNVERIFIED
F010-CAP-003,F010,CRM-CAP-003,CRM,CAP,P0,DIRECT_UI,PVT-F010-CAP-003,IMPLEMENTED_UNVERIFIED
F010-FR-001,F010,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F010-FR-001;PVT-F010-FR-001,IMPLEMENTED_UNVERIFIED
F010-FR-002,F010,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F010-FR-002;PVT-F010-FR-002,IMPLEMENTED_UNVERIFIED
F010-FR-003,F010,CRM-CAP-003,CRM,FR,P0,DIRECT_UI,TST-F010-FR-003;PVT-F010-FR-003,IMPLEMENTED_UNVERIFIED
F010-US-001,F010,CRM-CAP-003,CRM,US,P0,DIRECT_UI,PVT-F010-US-001,IMPLEMENTED_UNVERIFIED
F010-US-002,F010,CRM-CAP-003,CRM,US,P0,DIRECT_UI,PVT-F010-US-002,IMPLEMENTED_UNVERIFIED
F010-FLOW-001,F010,CRM-CAP-003,CRM,FLOW,P0,DIRECT_UI,PVT-F010-FLOW-001,IMPLEMENTED_UNVERIFIED
