feature_id,module,feature_name,capability_id,web_source_files,api_source_files,sample_web_file,e2e_mentions,unit_mentions,register_claims,status,notes
F412,HR & Payroll,Leave balances,HR-CAP-005,0,1,,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F413,HR & Payroll,Leave accrual,HR-CAP-005,0,1,,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F414,HR & Payroll,Carry-forward,HR-CAP-005,1,1,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F415,HR & Payroll,Holiday calendars,HR-CAP-005,1,1,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F416,HR & Payroll,Leave requests,HR-CAP-005,0,1,,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F417,HR & Payroll,Leave approval,HR-CAP-005,0,1,,,tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F418,HR & Payroll,Salary components,HR-CAP-006,0,1,,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F419,HR & Payroll,Earnings,HR-CAP-006,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F420,HR & Payroll,Deductions,HR-CAP-006,0,1,,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F421,HR & Payroll,Salary structures,HR-CAP-006,1,1,apps/web/src/features/hr/screens/PayrollScreens.tsx,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F422,HR & Payroll,Employee compensation assignment,HR-CAP-006,1,1,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F423,HR & Payroll,Payroll periods,HR-CAP-007,2,1,apps/web/src/features/hr/screens/PayrollScreens.tsx,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F424,HR & Payroll,Payroll calculation,HR-CAP-007,0,1,,,tests/integration/hr-payroll-inputs.test.mjs;tests/integration/hr-payroll.test.mjs;tests/integration/support-tickets.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F425,HR & Payroll,Attendance-based payroll,HR-CAP-007,0,1,,,tests/integration/hr-payroll.test.mjs;tests/integration/hr-time-leave.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F426,HR & Payroll,Joining / separation proration,HR-CAP-007,0,0,,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F427,HR & Payroll,Overtime calculation,HR-CAP-007,1,1,apps/web/src/features/hr/screens/PayrollScreens.tsx,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F428,HR & Payroll,Bonus,HR-CAP-007,1,1,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/hr-payroll-inputs.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F429,HR & Payroll,Incentives,HR-CAP-007,0,1,,,tests/integration/hr-payroll-inputs.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F430,HR & Payroll,Reimbursements,HR-CAP-007,0,1,,,tests/integration/hr-payroll-inputs.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F431,HR & Payroll,Loans and salary advances,HR-CAP-007,0,1,,,tests/integration/hr-payroll-inputs.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F432,HR & Payroll,Arrears,HR-CAP-007,0,1,,,tests/integration/hr-payroll-inputs.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F433,HR & Payroll,Final settlement,HR-CAP-007,1,1,apps/web/src/features/hr/screens/CloseScreens.tsx,,tests/integration/hr-payroll-close.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F434,HR & Payroll,Payroll approval,HR-CAP-007,1,1,apps/web/src/features/hr/screens/PayrollScreens.tsx,,tests/integration/hr-payroll.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F435,HR & Payroll,Payslips,HR-CAP-007,1,0,apps/web/src/features/hr/screens/PayrollScreens.tsx,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F436,HR & Payroll,Bank-transfer file,HR-CAP-007,1,1,apps/web/src/features/hr/screens/CloseScreens.tsx,,tests/integration/hr-payroll-close.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F437,HR & Payroll,Payroll accounting posting,HR-CAP-007,1,1,apps/web/src/features/hr/screens/CloseScreens.tsx,,tests/integration/hr-payroll-close.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F438,HR & Payroll,Payroll reconciliation,HR-CAP-007,1,1,apps/web/src/features/hr/screens/CloseScreens.tsx,,tests/integration/hr-payroll-close.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F439,HR & Payroll,Provident Fund (PF),HR-CAP-008,0,1,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F440,HR & Payroll,ESIC,HR-CAP-008,0,0,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F441,HR & Payroll,Professional Tax,HR-CAP-008,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F442,HR & Payroll,TDS,HR-CAP-008,0,1,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F443,HR & Payroll,Labour Welfare Fund where applicable,HR-CAP-008,0,1,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F444,HR & Payroll,Gratuity,HR-CAP-008,0,2,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F445,HR & Payroll,Statutory reports,HR-CAP-008,1,1,apps/web/src/features/hr/screens/StatutoryScreens.tsx,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F446,HR & Payroll,State-specific statutory configuration,HR-CAP-008,0,1,,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),PARTIAL,Only backend source cites this id; no web surface found
F447,HR & Payroll,Payroll compliance reports,HR-CAP-008,1,1,apps/web/src/features/hr/screens/StatutoryScreens.tsx,,tests/integration/hr-statutory.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F448,HR & Payroll,Goals,HR-CAP-009,2,1,apps/web/src/features/hr/configs-performance.tsx,apps/web/e2e/hr-performance.spec.ts,tests/integration/hr-performance.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F449,HR & Payroll,Appraisals,HR-CAP-009,1,1,apps/web/src/features/hr/configs-performance.tsx,apps/web/e2e/hr-performance.spec.ts,tests/integration/hr-performance.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F450,HR & Payroll,Performance reviews,HR-CAP-009,1,1,apps/web/src/features/hr/configs-performance.tsx,apps/web/e2e/hr-performance.spec.ts,tests/integration/hr-performance.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F451,HR & Payroll,Skills,HR-CAP-009,1,1,apps/web/src/features/hr/configs-performance.tsx,apps/web/e2e/hr-performance.spec.ts,tests/integration/hr-performance.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F452,HR & Payroll,Training,HR-CAP-009,2,1,apps/web/src/features/hr/configs-performance.tsx,apps/web/e2e/hr-performance.spec.ts,tests/integration/hr-performance.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F453,Accounting / Finance,Chart of Accounts,ACC-CAP-001,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F454,Accounting / Finance,General Ledger,ACC-CAP-001,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F455,Accounting / Finance,Journal entries,ACC-CAP-001,0,0,,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F456,Accounting / Finance,Double-entry enforcement,ACC-CAP-001,0,0,,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F457,Accounting / Finance,Fiscal years,ACC-CAP-001,0,0,,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F458,Accounting / Finance,Accounting periods,ACC-CAP-001,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F459,Accounting / Finance,Period locks,ACC-CAP-001,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F460,Accounting / Finance,Cost centres,ACC-CAP-001,0,0,,,tests/integration/accounting-ledger.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F461,Accounting / Finance,Departments / financial dimensions,ACC-CAP-001,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F462,Accounting / Finance,Custom accounting dimensions,ACC-CAP-001,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F463,Accounting / Finance,Customer invoices,ACC-CAP-002,0,0,,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F464,Accounting / Finance,Credit notes,ACC-CAP-002,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F465,Accounting / Finance,Customer receipts,ACC-CAP-002,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F466,Accounting / Finance,Payment allocation,ACC-CAP-002,0,0,,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F467,Accounting / Finance,Outstanding balances,ACC-CAP-002,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F468,Accounting / Finance,AR aging,ACC-CAP-002,0,0,,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F469,Accounting / Finance,Customer statements,ACC-CAP-002,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F470,Accounting / Finance,Credit control,ACC-CAP-002,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F471,Accounting / Finance,Supplier invoices,ACC-CAP-003,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F472,Accounting / Finance,Debit notes,ACC-CAP-003,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F473,Accounting / Finance,Supplier payments,ACC-CAP-003,0,0,,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F474,Accounting / Finance,Supplier payment allocation,ACC-CAP-003,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F475,Accounting / Finance,AP aging,ACC-CAP-003,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-receivables-payables.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F476,Accounting / Finance,Bank accounts,ACC-CAP-004,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-banking-tax.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F477,Accounting / Finance,Cash accounts,ACC-CAP-004,0,0,,,tests/integration/accounting-banking-tax.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F478,Accounting / Finance,Bank transactions,ACC-CAP-004,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F479,Accounting / Finance,Bank reconciliation,ACC-CAP-004,0,0,,,tests/integration/accounting-banking-tax.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F480,Accounting / Finance,Payment reconciliation,ACC-CAP-004,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F481,Accounting / Finance,Tax codes,ACC-CAP-005,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,tests/integration/accounting-banking-tax.test.mjs,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F482,Accounting / Finance,Tax calculation,ACC-CAP-005,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F483,Accounting / Finance,GST,ACC-CAP-005,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F484,Accounting / Finance,CGST / SGST / IGST,ACC-CAP-005,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F485,Accounting / Finance,TDS,ACC-CAP-005,0,0,,,tests/integration/accounting-banking-tax.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F486,Accounting / Finance,TCS,ACC-CAP-005,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F487,Accounting / Finance,Tax reports,ACC-CAP-005,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F488,Accounting / Finance,Budgets,ACC-CAP-006,0,0,,,tests/integration/accounting-close-reports.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F489,Accounting / Finance,Budget vs actual,ACC-CAP-006,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F490,Accounting / Finance,Recurring journals,ACC-CAP-006,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F491,Accounting / Finance,Accruals,ACC-CAP-006,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F492,Accounting / Finance,Deferrals and prepayments,ACC-CAP-006,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F493,Accounting / Finance,Revenue recognition,ACC-CAP-006,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F494,Accounting / Finance,Multi-currency,ACC-CAP-007,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F495,Accounting / Finance,Exchange rates,ACC-CAP-007,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F496,Accounting / Finance,FX gains and losses,ACC-CAP-007,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F497,Accounting / Finance,Intercompany,ACC-CAP-007,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F498,Accounting / Finance,Multi-company,ACC-CAP-007,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F499,Accounting / Finance,Consolidation,ACC-CAP-007,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F500,Accounting / Finance,Financial close,ACC-CAP-008,0,0,,,tests/integration/accounting-close-reports.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F501,Accounting / Finance,Trial balance,ACC-CAP-009,0,0,,,tests/integration/accounting-close-reports.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F502,Accounting / Finance,Profit & Loss,ACC-CAP-009,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F503,Accounting / Finance,Balance Sheet,ACC-CAP-009,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F504,Accounting / Finance,Cash Flow Statement,ACC-CAP-009,0,0,,,tests/integration/accounting-close-reports.test.mjs,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F505,Accounting / Finance,General Ledger report,ACC-CAP-009,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F506,Accounting / Finance,AR aging report,ACC-CAP-009,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
F507,Accounting / Finance,AP aging report,ACC-CAP-009,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F508,Accounting / Finance,Cost-centre / dimension reports,ACC-CAP-009,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F509,Accounting / Finance,Financial dashboards,ACC-CAP-009,0,0,,,,NOT_STARTED/NOT_READY (reference only),NOT_STARTED,No source cites this feature id (it may still be built without citing it); needs review
F510,Accounting / Finance,Audit trail,ACC-CAP-009,1,0,apps/web/src/shell/navigation/module-navigation-registry.ts,,,NOT_STARTED/NOT_READY (reference only),IMPLEMENTED_UNVERIFIED,Web source cites this feature id; behaviour not yet verified by an acceptance run
